uid,sid,rating,timestamp
94,198,4,875072547
126,199,5,889906967
102,200,3,880937813
70,189,4,879967767
119,112,2,874784266
19,201,3,882075672
127,202,1,892440172
54,203,3,878181976
128,204,3,890588547
129,205,5,882126156
49,206,4,887347350
24,166,4,874792436
130,207,1,888442575
55,208,4,878970785
42,209,5,881515011
131,210,3,885775745
132,211,5,889241426
67,212,4,891384424
133,48,4,880129731
15,213,4,887739292
134,170,3,888105691
135,214,4,891560253
37,215,3,888206409
8,178,5,884129409
103,216,5,877726146
62,217,4,885848448
136,218,5,888640356
113,219,3,876197678
54,78,3,878182109
137,220,4,877879172
99,221,2,879454663
138,222,4,880130397
137,223,2,879664906
53,224,3,889503806
62,225,4,885849447
4,226,4,886324486
69,227,3,891722802
92,228,3,874953895
82,229,3,877888677
139,199,3,880433418
135,230,4,891560842
77,112,3,875975110
140,178,5,891409839
42,168,2,888073635
48,231,3,879527264
110,232,4,892334543
69,91,4,891721889
99,233,5,879455254
141,234,5,877544218
110,235,3,892079140
142,236,1,892434626
25,237,4,891353444
110,238,3,892078343
113,103,2,876197645
42,239,4,890704999
32,240,4,882827532
143,241,3,890116671
93,242,5,882165296
144,243,5,891299752
98,244,2,880309089
101,216,5,879528710
49,245,2,886474216
145,246,3,875239422
31,247,4,879641067
19,248,4,882075994
47,181,2,875653665
54,249,4,878181739
84,250,5,878955442
63,251,2,876861185
37,252,5,888205921
97,237,5,879454956
146,253,5,886432749
84,254,4,878870518
119,39,2,874786926
70,51,4,879968827
22,255,1,878962955
12,256,4,875086354
61,257,4,878089963
27,213,3,884114275
13,258,3,887038665
28,16,5,875334088
147,139,3,880245642
147,259,4,880233810
139,94,4,880434463
47,260,3,875660408
42,261,3,882774224
7,44,5,875806672
148,262,2,881009697
81,105,1,885678886
149,263,3,891904214
150,264,2,879216672
107,22,4,879517412
80,265,2,891451610
111,266,2,881705026
61,267,5,878089921
151,79,5,881433689
27,268,2,884112077
152,116,4,882049932
153,74,4,891679939
104,60,4,891438875
154,269,4,891436202
22,270,1,878961586
45,271,5,893264301
94,272,4,887431883
10,273,4,879468375
53,274,3,879737314
50,275,3,888906655
155,201,4,890595859
10,276,3,879544791
156,277,4,881171009
157,278,3,886977926
158,60,4,888625753
80,19,5,891457067
144,102,5,891299514
159,279,4,875244204
38,280,5,880036515
36,188,4,885852757
20,281,5,880473582
45,46,4,893266205
53,190,3,877618584
72,71,3,886121516
124,187,4,879465653
17,282,2,875746985
42,58,4,882397650
160,283,4,889655435
6,284,4,879376178
102,285,5,880934806
17,286,3,875747688
149,287,3,891904596
56,288,3,879362356
109,77,4,879283480
10,87,4,879468459
93,289,2,882164603
38,61,3,880036854
161,290,2,889402389
148,291,4,880125101
9,134,4,888103872
112,292,3,889127811
69,293,2,891720862
162,65,2,881200457
92,294,3,874953794
70,295,1,879966954
163,296,1,883245452
49,58,4,886474580
164,297,4,879365491
101,243,2,879524293
24,298,3,874787526
110,299,4,892079140
22,300,1,878962006
72,301,5,886123656
82,302,5,877886722
140,1,3,891409070
165,303,4,883681514
166,304,3,884208173
167,305,4,880484286
22,306,1,878962918
168,307,4,881368891
112,308,4,889124890
70,24,5,879966839
169,309,2,887855283
67,282,3,891382310
170,310,3,886890787
4,241,3,886323684
13,68,5,874781742
171,8,2,874951382
172,38,4,888605273
173,189,3,891700453
174,76,3,886374129
57,311,2,890780576
19,197,4,882078228
38,312,3,880036783
15,313,3,887738760
175,314,3,891352136
75,189,2,884714249
6,233,4,879373613
22,314,1,878963121
176,315,3,880147407
177,219,4,889070087
178,190,4,891271203
43,316,4,879024127
15,317,5,887737293
179,318,2,884050393
109,319,3,877122695
54,242,3,881059677
180,320,3,891390544
42,321,4,882141924
167,285,5,880485043
80,175,4,891448800
95,17,3,892679460
107,322,5,879519556
54,323,2,881059117
129,324,3,882126156
82,161,4,877892210
0,325,3,878887112
132,326,3,889242857
57,327,4,875313859
5,20,5,883600680
46,328,4,879988184
2,38,4,884125629
181,329,1,881703044
182,87,5,875384647
183,330,5,879297545
184,331,4,891034835
106,265,4,884151119
185,222,3,891264267
29,332,1,884923445
42,333,1,883670672
24,334,4,874790826
76,335,2,880607205
186,159,5,883888671
6,66,4,879373008
187,336,4,891544052
188,138,4,876504354
54,48,3,878183043
173,337,5,891700751
42,338,4,882397582
189,282,4,877556988
190,339,1,879455311
191,70,4,883524249
173,340,3,891702304
76,297,4,880604077
192,341,4,878746946
32,85,4,882826915
32,285,3,882823833
110,342,3,892333865
21,8,5,884238887
193,145,2,880563471
148,107,5,880124306
80,192,2,891448850
40,343,5,881108147
29,344,2,884923372
39,176,4,879876702
125,27,3,877135677
93,145,4,882164406
22,286,2,878963418
84,138,1,878955115
47,345,2,876175582
29,346,4,884922831
133,5,4,880129731
143,347,3,890116254
134,348,4,888105940
194,349,4,879434819
195,36,4,884365485
56,350,5,879362183
38,351,4,880035887
53,352,4,878192311
94,153,5,889751711
54,353,3,878183512
22,354,4,878962623
8,355,5,884129542
110,356,4,892336358
76,357,4,880606243
67,310,5,891384789
196,112,4,891732335
57,358,4,892864663
197,331,4,888550774
198,27,3,888284313
0,256,4,878887227
199,74,3,891548959
190,310,3,879456204
89,359,4,876514002
69,360,3,891722678
200,103,4,878945840
25,361,5,891352010
89,265,2,875744501
161,362,3,889402298
20,363,4,880474293
47,254,4,875640800
201,364,5,889179032
202,140,4,884534968
110,144,3,891227851
173,52,2,891702486
15,299,5,887738760
168,365,3,881368302
11,366,4,879270511
111,343,3,880838306
74,326,2,879790874
27,98,3,886013700
144,155,4,891299387
107,367,4,879518279
27,368,4,884112800
203,151,5,880557539
116,346,2,880134532
50,43,3,888906070
24,38,5,874786488
42,369,5,882397833
177,166,3,889069782
204,370,5,891458193
55,354,3,878970681
169,71,3,887855087
97,256,4,892838865
77,371,4,884029430
42,372,1,882142057
3,266,2,891628883
40,373,3,881108548
205,63,4,884753202
12,374,5,874835165
89,81,3,875742822
74,375,3,879792220
143,298,5,890116575
116,376,3,880133116
206,377,4,888185947
65,351,5,884287927
160,378,4,889655162
207,334,3,888803537
205,125,3,884752562
182,379,5,875385198
25,377,5,891351624
85,380,2,888068651
6,160,1,879374969
40,151,4,881106072
32,381,4,882827834
205,2,5,884732407
66,382,2,892243079
140,143,1,891409564
7,383,4,878141681
22,384,1,878962349
107,385,4,879517062
99,85,4,879454977
159,386,3,875246662
137,154,5,877124871
110,387,3,892079237
39,180,5,879875774
208,388,1,877835102
71,389,5,883613334
14,390,4,892738277
209,35,4,879879720
22,391,1,878962675
102,214,4,880928519
67,350,4,891384357
22,392,2,878962997
7,188,4,877531537
195,393,2,884365357
171,394,1,874951798
76,288,1,880602264
22,103,4,878962919
150,395,4,879216529
210,340,2,880916070
71,396,5,878348289
76,397,4,880606043
123,310,5,876954456
53,11,2,889502756
69,398,3,891723883
201,98,5,889181247
49,354,3,886472369
6,346,2,879376483
48,70,4,879522819
89,101,3,875745160
211,42,5,875072674
24,71,4,874786366
137,399,3,881681663
212,400,1,891170745
135,204,3,891560753
25,225,5,891353011
37,401,5,888204997
129,107,5,882027109
82,402,3,877888944
48,403,3,879549996
25,87,5,891353543
213,303,5,875076827
189,74,5,877557028
103,22,5,877720733
37,112,4,888206809
195,404,3,884365075
96,405,4,881105516
77,406,4,883955224
178,281,4,891271545
160,334,5,889655619
97,385,5,892836309
26,37,3,885329671
49,225,3,886474396
5,407,4,883601713
57,408,1,875297433
7,121,4,875807004
54,409,3,878183565
145,298,5,875239383
92,126,4,875801778
49,188,3,886472466
193,279,1,880563641
167,56,2,880485726
76,410,3,880601905
5,315,2,883600406
105,135,4,882157285
93,396,3,882164727
207,254,1,888801316
171,411,5,874951695
133,412,5,880129628
36,8,4,885852817
100,147,3,886989501
123,20,5,876955868
214,59,5,876974133
98,191,4,880307940
5,220,2,883268278
215,129,5,879459859
4,50,4,886323525
7,229,5,877532470
93,5,5,882165103
159,400,5,875245462
216,34,3,879013617
149,413,3,891905896
27,406,5,884114471
192,38,5,878746685
169,92,3,887854726
41,72,2,879669401
134,285,4,888104122
22,165,1,878963275
193,414,4,880578814
84,415,3,878955973
54,95,1,878184290
154,416,4,891435704
115,72,3,877488366
146,417,5,886432989
113,239,3,880314383
214,285,1,876974198
89,418,4,876513830
208,109,4,878019342
9,142,4,888082468
217,419,1,875636493
81,66,5,885678724
197,420,5,888552084
111,139,3,882813248
98,119,5,880307072
47,421,2,886443708
25,422,3,891351772
39,423,2,879876813
28,424,4,875334340
94,425,2,878542201
110,347,2,892079538
54,426,5,878184113
25,152,3,891354639
75,209,3,878769410
212,154,3,891170824
218,427,4,881251863
95,428,4,892683275
75,429,3,876311344
93,430,4,882164644
186,209,4,883889102
103,431,5,877722736
141,432,3,877128388
139,433,4,880434940
118,209,5,875271896
174,274,4,886372527
79,285,3,883450643
219,434,3,885272654
220,16,4,877019411
140,141,4,891409070
57,435,3,875298314
201,436,5,889181015
191,437,5,883526288
145,170,4,875239125
10,160,4,879467361
221,438,1,879023607
158,232,3,888625754
130,99,2,888465739
69,129,3,885870665
201,22,5,889178833
140,439,5,891409839
94,108,3,874965739
9,418,1,888103729
44,440,4,883327734
166,220,4,884204501
5,441,3,883601277
222,442,4,876374419
100,443,3,886988574
126,444,3,889908462
81,296,1,885678436
42,445,2,882398763
27,63,4,884112201
42,446,1,882397068
187,447,3,891544465
122,139,4,884197264
54,448,3,878182589
57,449,4,875314144
177,280,2,889070109
111,381,3,879828720
42,450,4,882141727
48,134,3,879527421
223,451,5,883108476
167,125,4,880484523
37,84,2,888204466
106,452,3,884151344
6,280,5,879375169
166,140,3,884207833
150,453,4,879217509
146,454,5,886514261
92,455,3,880396702
108,456,2,891375260
183,36,5,879297965
113,445,3,875154718
195,20,5,884364502
92,457,4,876251160
7,458,5,877532965
25,167,3,891354217
224,194,5,887730676
201,459,5,889180446
225,448,4,884403531
145,458,2,875239691
69,460,2,891723706
79,354,4,883452307
113,91,4,880314031
59,461,3,879858003
12,462,4,875086354
97,68,1,892836623
195,459,4,884963365
176,73,5,880149074
76,125,4,880605665
226,119,4,879443288
166,15,2,884206513
175,453,4,891371676
227,75,1,890286933
228,201,5,875323003
62,156,3,885849419
109,463,3,879283385
110,33,2,892335042
50,116,3,888904653
179,324,1,884050661
137,160,2,877125350
197,281,5,888552084
134,453,4,888104191
24,464,4,874786419
118,465,1,882182634
22,466,3,878963086
191,129,4,883526268
229,467,5,890881557
230,468,2,883512658
167,469,5,880484370
231,470,4,886047442
3,249,4,891628501
26,471,4,885328991
232,46,4,881452685
180,472,3,891388286
6,5,2,879374640
12,445,4,875086920
79,473,4,883452711
50,474,2,888907527
48,299,4,879520813
193,249,3,880578711
145,475,5,874954260
22,476,1,878961749
15,477,4,887737647
112,478,4,889126943
145,140,3,875239018
39,479,4,879877008
61,194,2,878091682
56,281,5,879362124
221,480,4,891719774
233,481,4,891699426
118,482,2,875272833
98,483,5,880307751
207,484,3,888803537
234,77,1,881371140
6,214,3,879371909
85,485,3,888065577
89,121,3,875742647
137,152,2,877822854
235,486,5,891015049
57,487,5,875296435
98,249,4,880308690
17,35,5,875747319
103,142,5,877719333
145,488,2,875239914
67,489,5,891383866
111,310,2,879452769
40,20,4,881106711
10,427,4,879484981
200,281,5,878944679
130,490,3,888442436
69,491,4,885873006
126,20,4,889908539
50,492,3,888907527
202,405,4,884534968
133,493,3,880130764
177,494,1,889070011
122,8,5,884196640
218,297,4,881251728
38,39,4,880036747
70,280,4,879967225
101,495,3,879524564
25,153,3,891351287
7,496,5,877533224
87,136,4,875537441
15,497,4,887736743
75,99,1,878768741
15,245,4,887739257
37,138,1,888203658
164,498,3,889739539
118,99,2,885557506
236,121,4,881198966
171,464,4,874950889
155,471,4,890595313
137,156,3,878104594
166,499,3,884208173
22,100,1,878962392
116,500,2,880134296
237,501,4,883782854
199,502,2,891549841
24,244,4,877934828
50,329,2,888904353
161,119,4,889401906
225,124,4,884402860
12,66,4,874833827
25,4,5,891353892
222,113,4,877661496
5,503,4,883602212
238,504,3,879727153
187,108,4,891543241
126,505,4,889909691
48,506,1,879524216
16,160,4,879196231
36,6,4,885853415
5,70,4,883601365
142,507,1,892433660
74,508,3,879793715
92,509,3,880396494
171,365,1,874951054
74,77,3,879791948
239,214,5,888180227
54,350,5,878183285
240,132,4,875028123
101,510,4,879542460
241,375,5,877888346
42,359,3,882397502
71,220,4,878340824
10,445,4,879483510
103,170,2,877717833
123,263,5,876954927
43,511,5,879024043
12,51,5,874833668
110,359,3,892335372
190,512,3,879455166
69,425,2,891723807
242,170,4,882848925
199,43,3,891550684
75,22,4,878770027
118,513,3,888396967
243,157,1,892151366
32,217,4,882826306
157,512,3,876451911
15,77,4,887736696
191,514,4,883524320
211,59,3,875073648
182,404,5,875385007
29,301,4,884921794
110,20,4,892078567
48,515,3,879522917
69,516,4,885873423
11,225,4,879270769
233,35,4,891698613
199,517,3,891550067
81,64,4,885680374
98,518,4,880308690
92,519,4,877984546
146,520,5,886513729
93,387,5,882164231
37,113,4,888204349
76,426,3,880607489
61,39,4,878091818
77,521,3,883956468
155,291,5,890595636
21,522,5,884239744
11,523,4,879270327
244,112,3,891206450
54,146,2,883816184
85,160,1,888069513
10,524,4,879467959
245,525,5,879525987
231,464,5,886047292
95,292,3,892683895
246,108,4,891033697
247,184,4,882821942
92,526,3,876251944
148,38,5,880124648
10,527,1,879543418
48,201,4,879521856
116,516,4,880134261
95,411,4,892679067
74,528,3,879791816
187,116,4,891543227
66,250,5,884305353
76,67,5,880606385
196,210,4,891732393
167,529,3,880485197
103,69,5,877722736
101,530,5,879524199
22,531,1,878963305
118,455,3,875272195
8,343,5,884128499
202,6,3,884535840
100,155,3,886988449
248,220,5,884584338
71,324,4,878346997
221,532,3,879023571
222,72,4,880610814
130,437,2,888465347
233,196,2,891699491
239,112,1,888179833
95,533,3,892679374
69,534,5,891725332
198,535,4,888284710
24,23,3,880913705
89,536,3,875309344
54,537,3,881060155
127,512,4,884992603
122,538,5,884197330
133,432,3,880130515
42,539,5,882139901
22,74,3,878961227
119,407,4,874785843
53,262,2,877880041
91,16,3,883601324
147,77,5,881432488
20,72,3,880475245
178,540,2,891271697
72,409,2,886122031
134,421,3,888104805
43,503,4,879024279
217,16,4,875635748
24,188,5,874787526
6,381,5,879375588
92,140,5,875216932
223,216,5,883108797
228,517,5,875322875
249,92,1,889237247
125,267,3,877136564
250,541,4,877636556
199,542,1,891548802
81,19,3,888469392
201,543,3,889180338
63,198,5,876862078
10,544,2,879544629
71,175,3,878347392
224,249,5,887736454
161,165,4,889402340
193,545,4,880564570
47,546,1,875660468
193,16,4,880563619
190,8,3,879455730
176,105,5,880148782
48,198,2,879551380
47,33,3,875655961
205,428,3,884752924
138,199,2,880130481
165,501,3,883681561
140,214,3,891409070
251,281,4,879035347
111,547,3,879829618
107,450,4,879518714
22,16,3,878962392
252,137,4,879544145
133,280,4,880130640
39,113,5,879875940
138,441,1,880131088
84,434,4,878955139
97,352,5,879454532
70,345,4,879969349
36,72,4,885852337
174,98,5,889225463
137,548,2,877878772
62,209,3,885848559
200,135,5,878944406
106,102,5,884065035
101,47,5,879524368
237,107,5,883782509
27,69,3,884112801
81,96,1,885679157
149,320,4,891903067
37,134,4,888206254
142,363,5,892432062
130,549,3,888442275
2,550,3,884126061
141,551,3,877128156
25,552,2,891352659
89,537,1,875743735
10,553,4,879483802
224,554,5,887736232
110,80,3,892826760
233,507,5,891712535
15,191,3,887737483
110,555,4,892334976
179,17,3,884050422
148,51,5,880125887
29,515,3,884921380
164,497,5,889737376
111,299,5,879454235
201,317,3,889179808
37,61,4,888205921
93,136,3,882151690
147,39,5,880245145
139,547,1,880434919
108,107,3,891374982
224,96,5,887730676
69,94,4,891721642
42,556,1,886304229
97,557,3,892836422
150,558,4,879217349
94,559,5,878542738
132,165,3,889242704
180,108,1,891388600
10,560,3,879542535
5,361,5,883601089
253,561,5,879436104
235,350,3,891014870
241,502,4,877887002
42,354,5,882397503
77,57,4,875981421
154,118,3,891436633
6,44,2,879371909
212,562,3,891170191
149,563,5,891904637
69,164,3,891721851
254,564,2,875459046
195,414,4,884366112
194,305,3,879434330
174,554,3,886373565
126,82,5,889908497
101,565,3,879543457
67,566,4,891383319
149,443,3,891905936
130,66,1,888466002
232,567,4,881451199
22,386,1,878962774
210,108,4,880915674
0,220,5,878886261
106,180,4,884068075
217,20,3,875720691
15,568,4,887737130
44,72,5,883326028
123,569,5,876955711
46,72,4,879989134
47,340,2,875813197
34,570,4,876534214
50,571,1,888905377
8,336,5,884128788
157,438,4,876452606
107,125,4,879516986
107,138,4,879517943
130,386,1,888465554
206,572,5,888185677
80,573,1,891446904
20,76,3,880473993
255,294,5,881012356
9,574,3,888082277
118,575,2,888398257
150,35,3,879217558
99,576,5,879454977
157,137,3,876452524
54,480,2,881061164
38,375,4,880036824
69,269,5,891721142
29,226,5,884921918
156,431,5,881171982
231,30,3,886047176
42,577,3,882141727
163,512,2,883244737
16,16,5,879197329
256,578,5,885594015
195,579,3,884365747
257,107,4,889214268
116,523,3,880134296
258,580,4,888602742
38,49,5,880037702
144,53,5,891299697
69,581,4,891722678
8,582,3,891825292
255,15,4,881014550
57,79,4,880850073
259,170,5,880864462
187,214,4,892668197
193,220,5,880562908
54,583,2,878184596
181,44,4,879949367
119,297,4,874787350
127,30,1,884992535
10,169,1,879543573
260,549,4,891448664
101,525,5,879524819
261,59,5,884968415
20,155,3,880474716
164,198,4,889739288
65,584,3,884287560
64,94,4,875320302
133,559,5,880129628
98,180,5,887665423
67,585,5,891383866
110,586,4,892335707
39,39,5,879877681
192,587,4,878746946
212,20,4,891171357
262,280,3,883498790
54,588,4,881061370
47,243,5,875652981
263,129,4,892513864
78,589,3,883696824
126,590,4,889908903
47,472,5,875653016
77,194,4,883956122
140,549,4,891409422
47,148,3,875907618
132,547,3,877821796
27,191,2,884140382
62,192,4,885849052
264,109,3,879821349
194,591,3,879434132
265,592,1,883216958
91,161,3,883601355
5,336,4,883602762
125,8,3,877136243
134,280,3,888105743
111,593,4,886282959
145,343,4,875238579
67,175,5,891383987
62,594,5,885848519
32,595,3,882823978
67,92,3,891382612
22,596,1,878963086
195,42,3,884364812
55,335,4,878971773
37,11,3,888206562
94,413,4,876892946
266,331,5,884103732
100,597,3,886988536
44,598,5,883326185
140,313,3,891409982
142,40,5,892432062
208,7,4,879673925
57,413,4,889326161
79,135,4,883449530
267,599,2,881547877
65,96,4,884287865
268,516,4,880415847
53,343,4,877880852
28,71,5,875333873
110,567,4,892334883
57,581,1,886015533
39,459,4,879877931
22,412,1,878962550
85,264,5,888068715
47,129,3,875653867
59,367,3,879857931
42,231,3,882141485
25,600,3,891354499
269,2,4,884495742
248,601,2,884585437
57,602,3,879572960
118,603,5,875271397
126,363,2,889909640
235,383,4,891014029
60,604,3,883717913
15,605,4,887736925
92,606,3,875801778
92,395,3,875217096
245,44,2,879525673
31,137,3,879571752
208,549,3,890588925
182,279,5,875384793
92,535,4,888211794
13,607,5,874774956
188,100,5,876503995
47,348,2,875654590
249,608,1,889236983
69,609,1,891723186
270,610,3,885941454
5,189,3,883599530
89,611,3,875743979
74,612,4,879795122
187,475,3,891542968
74,341,2,879790906
50,76,4,888905481
6,76,5,879375022
42,477,4,882140425
131,613,5,885775604
207,363,2,888801876
98,315,2,891181430
12,161,5,874834481
233,375,4,891698300
267,316,5,881548030
95,125,5,892737191
193,343,4,880578388
100,614,2,886989613
37,538,4,888204597
29,615,3,884922801
150,39,5,879216637
228,176,2,875323241
47,616,3,875654125
15,306,4,887739863
19,454,4,882076782
187,617,4,892668249
80,552,2,891451754
15,618,3,887737293
60,78,3,883717850
60,545,4,883717581
121,282,2,879138345
27,366,3,884111546
111,121,4,880581629
141,160,5,877127721
4,355,1,886323237
134,189,4,888104150
158,319,1,888625754
48,619,3,879524291
138,406,4,880131026
24,109,4,874786517
166,161,4,884205317
209,604,4,879880076
158,209,4,888626041
271,17,2,889490979
125,94,3,877136535
175,138,2,891372429
24,620,3,874792794
25,423,4,891354257
130,161,3,888465972
50,367,3,888906804
93,310,5,882150552
0,523,5,878887765
137,621,3,877822350
72,104,5,886122577
151,622,4,881432756
191,320,4,883524475
74,354,3,879790536
33,480,2,886272547
201,304,5,889179623
233,623,5,891699295
47,51,3,875640189
195,102,3,884364931
207,409,3,888803002
16,554,4,888954440
88,624,3,885412723
178,35,5,891271652
45,204,4,893265046
94,335,3,875073198
187,625,5,892668130
110,76,4,892333865
42,456,2,888779458
75,100,4,876311280
193,626,5,880582133
4,281,5,886321799
208,67,3,888737525
252,255,4,879543592
199,431,2,891550684
47,317,3,875654929
69,304,5,891720540
177,79,4,889069782
76,480,2,880605071
235,87,3,891017736
22,627,1,878961749
10,381,4,879467985
148,78,4,880126373
159,30,4,875243968
272,519,3,883611430
104,375,4,891439243
101,85,5,879524610
164,243,4,889737567
157,211,4,886310197
12,628,3,874871671
6,105,3,879372670
218,420,3,881251274
10,371,2,879544099
7,67,4,877533381
160,448,4,889655162
24,629,5,874790773
78,564,3,883696547
24,630,2,874795772
61,273,4,878092144
39,130,2,879877240
18,369,3,877052784
36,220,5,885853199
133,75,5,880130470
144,523,4,891298392
273,631,2,883589546
137,246,3,875508783
241,632,4,877887002
74,155,3,879794113
69,633,4,891722006
37,418,5,888205921
62,634,3,885848863
80,138,3,891446756
220,635,1,877019882
199,636,2,891550295
224,188,5,887736206
191,217,4,883526268
160,60,4,889655044
81,456,2,888469332
15,237,4,887737084
9,296,2,888082187
2,276,4,884183833
264,434,4,879821158
154,216,4,891435357
80,459,4,891446246
40,86,5,881107949
29,160,5,884922341
125,103,4,877137015
47,346,3,875906853
31,21,4,879572668
44,637,5,883325944
42,512,3,881515457
62,89,4,885844698
49,247,3,886473672
195,406,5,884365201
144,216,4,891299752
27,454,3,884140927
57,122,3,875296461
43,75,4,879024043
273,420,5,883417810
177,161,4,889069741
231,220,4,886047026
10,638,3,879544340
34,218,4,876534751
38,639,4,880037164
24,611,3,877935377
274,89,2,891037276
85,161,4,888067307
275,121,5,886960055
47,640,4,875657681
31,492,4,879572403
74,641,3,879961283
218,624,5,881251793
137,642,3,878191574
93,643,2,882164999
24,644,4,874792520
195,289,3,884365781
139,480,3,880434755
276,645,5,893097024
235,646,3,891016583
195,593,5,884364812
37,288,5,888206605
27,232,2,884112029
66,35,5,884304553
31,563,4,879641093
7,647,5,884583549
149,449,3,891905568
25,139,4,891350845
47,648,3,886443471
63,209,5,876770222
268,145,4,880416331
149,419,3,891905324
39,166,4,879876074
255,517,2,881013563
49,649,3,886476165
85,476,4,888065744
54,650,4,878184422
89,16,3,875742341
138,69,4,880130736
101,651,4,879528520
247,34,4,882820869
270,652,5,885941156
145,280,3,875239125
264,283,4,879821267
135,641,3,891560366
25,78,4,891352749
32,574,3,882823530
79,233,5,883452874
69,487,5,891721378
72,197,3,886122644
201,653,5,889179808
67,557,5,891385190
277,470,5,890454351
246,214,5,891033606
134,146,3,888104684
9,272,1,888104487
19,432,5,882076211
