uid,sid,rating,timestamp
131,101,2,876197645
109,237,3,882922661
20,238,3,888801465
81,239,4,890704999
35,240,4,882827532
156,241,3,890116671
101,242,5,882165296
157,243,5,891299752
2,239,3,880605697
60,244,4,875314001
122,245,2,880309089
158,212,5,879528710
49,246,2,886474216
159,247,3,880579371
127,248,3,875239422
33,249,4,879641067
147,250,4,888106106
22,251,4,882075994
94,246,3,875310745
50,88,5,888905550
87,252,5,878955442
81,67,4,882139901
39,253,5,888205921
80,254,5,886432749
160,255,3,881260203
87,41,4,878870518
161,38,2,874786926
73,256,4,879968827
162,168,4,889179478
27,257,1,878962955
14,258,4,875086354
66,259,4,878089963
30,210,3,884114275
163,260,5,883327734
27,261,2,878961814
78,262,4,880233810
151,137,4,880434463
47,263,3,875660408
164,264,2,881009697
34,60,1,885678886
55,226,3,891904214
165,25,4,879517412
84,265,2,891451610
86,266,2,881705026
166,17,5,881433689
30,267,2,884112077
167,110,4,882049932
168,120,4,891679939
169,268,4,891438875
145,269,4,891436202
27,270,1,878961586
170,271,4,879465242
53,272,2,877563913
123,273,4,892668197
11,274,3,879544791
171,275,4,884402860
103,276,3,880037334
5,206,4,881171009
79,277,3,891352178
172,278,3,886977926
173,268,4,888625753
157,279,5,891299514
119,280,3,884150257
103,281,5,880036515
38,191,4,885852757
24,282,5,880473582
17,283,3,877618584
128,71,3,886121516
170,88,4,879465653
143,284,4,889909024
120,285,2,875746985
81,54,4,882397650
4,16,3,884183063
7,286,4,879376178
32,287,2,884923505
114,288,5,880934806
120,289,3,875747688
47,290,4,875653723
57,291,3,879362356
126,75,4,879283480
101,292,2,882164603
174,293,2,889402389
76,131,4,888103872
129,294,3,889127811
72,295,2,891720862
175,62,2,881200457
100,155,3,874953794
73,296,1,879966954
72,297,1,891723593
176,298,1,883245452
49,54,4,886474580
129,208,3,889123257
52,299,4,889174849
52,300,3,874787526
15,284,4,892079140
27,301,1,878962006
153,302,1,874951293
177,3,3,891409070
52,303,3,874792945
178,304,4,875246759
94,305,2,876518557
159,306,3,880572642
179,307,4,880484286
15,308,3,892335501
65,309,4,891382309
73,310,5,879966839
180,311,2,887855283
2,5,4,880606634
65,285,3,891382310
26,63,3,886890787
82,241,3,886323684
181,37,4,888605273
182,193,3,891700453
183,74,3,886374129
60,312,2,890780576
22,313,4,882078228
103,250,3,880036783
65,266,2,891382392
18,314,3,887738760
39,288,3,888203053
100,315,4,875216933
99,316,3,891352136
104,317,5,892679480
77,193,2,884714249
52,10,3,874791871
27,316,1,878963121
184,318,3,880147407
35,319,4,882824291
185,283,4,891271203
43,192,4,879024127
18,320,5,887737293
84,185,4,891447062
126,287,3,877122695
53,242,3,881059677
88,321,3,891390544
84,322,1,891448072
179,288,5,880485043
84,176,4,891448800
162,323,5,889179253
186,153,5,888513447
104,189,3,892679460
165,324,5,879519556
67,153,2,885848102
53,325,2,881059117
187,326,3,882126156
28,327,4,877892210
188,328,3,878887112
116,329,3,889242857
77,330,1,884714492
60,331,4,875313859
84,21,1,891449406
189,22,5,883600680
190,332,4,879988184
4,37,4,884125629
191,333,5,875384647
192,334,5,879297545
193,335,4,891034835
119,265,4,884151119
28,336,5,877891747
186,37,4,888513664
194,218,3,891264267
32,337,1,884923445
81,338,1,883670672
2,339,2,880607205
52,340,4,874792907
123,145,4,891544052
195,141,4,876504354
53,46,3,878183043
104,241,4,892683275
40,13,5,881105817
102,139,5,875072442
81,341,4,882397582
196,70,4,883524249
182,342,3,891702304
2,343,4,880604077
197,344,4,878746946
79,345,4,891352134
35,288,3,882823833
56,122,3,880572658
15,346,3,892333865
25,9,5,884238887
159,147,2,880563471
164,347,5,880124306
84,188,2,891448850
100,348,3,876252497
128,349,4,886123530
106,350,3,875506839
101,147,4,882164406
47,351,3,875654798
27,289,2,878963418
41,352,5,881105561
198,319,5,878945579
199,353,5,875072583
98,354,4,880129731
95,355,1,878844423
129,356,4,889127921
147,215,4,888105940
65,357,5,891383866
200,358,4,879434819
95,359,2,875635723
188,360,5,878887983
201,35,4,884365485
52,249,4,874792547
53,252,5,878183043
103,361,4,880035887
17,362,4,878192311
102,156,5,889751711
202,125,4,879525778
53,363,3,878183512
27,317,4,878962623
9,179,5,884129542
2,364,4,880606243
65,63,5,891384789
203,125,5,883108324
157,76,4,891298336
154,106,4,891732335
204,335,4,888550774
183,365,2,886892127
89,1,4,888065432
8,173,5,877531406
188,258,4,878887227
15,157,4,892078890
105,63,3,879456204
94,366,4,876514002
198,101,4,878945840
79,367,5,891352010
94,265,2,875744501
115,314,5,877717956
24,368,4,880474293
47,41,4,875640800
162,369,5,889179032
104,370,5,892679308
205,21,4,884534968
18,284,5,887738760
12,371,4,879270511
206,329,2,879790874
30,96,3,886013700
27,372,2,878962623
157,273,4,891299387
165,373,4,879518279
207,374,3,888705966
208,153,5,880557539
133,375,2,880134532
50,40,3,888906070
81,238,5,882397833
122,376,4,880308256
46,42,5,893264466
209,377,5,891458193
180,71,3,887855087
27,378,1,878962675
112,258,4,892838865
96,379,4,884029430
6,266,2,891628883
40,380,3,881108548
139,58,4,884753202
14,381,5,874835165
206,382,3,879792220
15,320,3,892334680
210,87,3,882820803
156,300,5,890116575
211,352,4,888185947
107,383,5,888550130
212,361,5,884287927
213,43,4,880915258
214,384,4,889655162
20,385,3,888803537
139,121,3,884752562
65,386,5,891383319
1,387,5,879023663
74,376,5,878347915
191,388,5,875385198
79,352,5,891351624
89,389,2,888068651
7,390,1,879374969
40,153,4,881106072
35,391,4,882827834
86,2,2,879454782
70,323,2,892243079
177,392,1,891409564
8,393,4,878141681
65,117,3,891382121
27,394,1,878962349
165,395,4,879517062
76,149,4,888082495
113,396,4,879454977
178,397,3,875246662
97,398,1,883601089
15,399,3,892079237
79,78,5,891351653
59,400,5,879875774
215,401,1,877835102
74,370,5,883613334
195,402,4,876504442
13,121,3,879521474
72,231,3,891722933
216,336,4,879879720
179,28,5,880484286
27,403,1,878962675
114,1,4,880928519
65,322,4,891384357
217,404,4,892242403
47,317,5,875640679
153,405,1,874951798
2,291,1,880602264
27,101,4,878962919
218,406,4,879216529
213,342,2,880916070
74,115,5,878348289
102,5,4,878542441
140,63,5,876954456
17,12,2,889502756
72,407,3,891723883
8,162,4,877533058
162,96,5,889181247
78,314,5,880245145
49,317,3,886472369
7,375,2,879376483
35,85,4,882826982
13,70,4,879522819
94,100,3,875745160
199,39,5,875072674
52,71,4,874786366
133,142,4,880135069
106,319,3,881681663
110,129,1,891170745
82,408,4,886323937
219,409,3,879439078
220,410,4,889739212
79,220,5,891353011
39,411,5,888204997
153,412,4,874951382
70,413,4,884304328
13,414,3,879549996
79,333,5,891353543
130,415,5,875076827
56,416,4,879196354
115,25,5,877720733
201,408,3,884365075
96,417,4,883955224
185,282,4,891271545
112,395,5,892836309
11,368,5,879468547
49,220,3,886474396
65,418,5,891383912
189,419,4,883601713
60,420,1,875297433
53,308,3,878183565
100,122,4,875801778
49,191,3,886472466
159,421,1,880563641
179,52,2,880485726
2,422,3,880601905
118,134,4,882157285
101,115,3,882164727
20,41,1,888801316
155,423,4,888465201
168,318,4,891680028
91,55,5,876974133
122,194,4,880307940
189,117,2,883268278
221,125,5,879459859
73,396,4,879968029
82,48,4,886323525
143,424,2,889912691
8,223,5,877532470
60,425,3,888465209
178,129,5,875245462
55,200,3,891905896
197,37,5,878746685
42,426,2,879669401
27,163,1,878963275
159,387,4,880578814
86,427,3,879455021
87,172,3,878955973
45,179,3,891550649
145,428,4,891435704
222,426,3,877488366
80,429,5,886432989
131,239,3,880314383
91,288,1,876974198
21,430,4,876858346
215,104,4,878019342
76,144,4,888082468
95,431,1,875636493
86,432,3,882813248
59,160,2,879876813
102,433,2,878542201
15,434,2,892079538
223,190,5,875322758
79,154,3,891354639
77,168,3,878769410
110,157,3,891170824
0,435,4,881251863
104,436,4,892683275
77,437,3,876311344
79,438,2,891353357
101,439,4,882164644
183,440,4,886372527
111,18,4,877019411
177,143,4,891409070
60,441,3,875298314
196,402,5,883526288
127,169,4,875239125
11,390,4,879467361
1,237,1,879023607
72,125,3,885870665
162,25,5,889178833
177,442,5,891409839
182,18,4,891700426
102,103,3,874965739
76,443,1,888103729
11,444,1,879543831
163,445,4,883327734
68,117,4,884204501
162,446,5,889178887
121,447,4,876374419
86,315,4,882995615
34,298,1,885678436
81,448,2,882398763
30,58,4,884112201
136,432,4,884197264
53,449,3,878182589
60,450,4,875314144
86,391,3,879828720
162,21,3,889178762
81,451,4,882141727
13,131,3,879527421
159,144,3,880572950
179,121,4,880484523
39,83,2,888204466
119,452,3,884151344
68,21,3,884207833
218,453,4,879217509
125,454,2,891375260
131,448,3,875154718
215,455,4,883295500
100,456,4,876251160
84,274,1,891456350
8,457,5,877532965
104,9,5,892679439
162,413,5,889180446
171,449,4,884403531
127,457,2,875239691
33,458,3,879572284
72,459,2,891723706
83,317,4,883452307
63,460,3,879858003
14,461,4,875086354
112,68,1,892836623
201,413,4,884963365
22,462,4,882076146
131,463,2,875154535
224,112,4,879443288
68,181,2,884206513
2,151,4,880608037
158,350,3,879542688
225,73,1,890286933
223,464,5,875323003
126,465,3,879283385
116,466,3,877819265
15,32,2,892335042
38,467,3,885852301
30,35,3,884111312
226,326,1,884050661
227,387,4,891016220
147,453,4,888104191
199,115,4,875074329
52,409,4,874786419
135,468,1,882182634
122,85,4,887665549
27,469,3,878963086
159,228,4,880581344
196,125,4,883526268
217,470,5,890881557
228,471,2,883512658
44,182,5,883698495
6,472,4,891628501
29,404,4,885328991
229,473,4,881452685
88,474,3,891388286
7,354,2,879374640
14,448,4,875086920
83,475,4,883452711
159,472,3,880578711
192,319,4,879297442
27,165,1,878961749
230,136,4,879633745
55,221,4,891904300
18,476,4,887737647
129,477,4,889126943
127,21,3,875239018
59,478,4,879877008
66,479,2,878091682
1,480,4,891719774
231,353,4,891699426
169,481,3,891438351
95,482,1,875721432
14,328,3,875086534
232,147,5,877107640
79,483,5,891351685
52,279,5,874792907
233,75,1,881371140
89,484,3,888065577
94,114,3,875742647
227,485,5,891015049
60,290,5,875296435
52,4,5,889174904
7,476,4,879373821
49,44,1,886475980
122,472,4,880308690
120,336,5,875747319
115,144,5,877719333
40,22,4,881106711
11,435,4,879484981
198,282,5,878944679
155,486,3,888442436
72,487,4,885873006
205,488,4,884534968
98,489,3,880130764
234,490,1,889070011
9,491,4,884127082
136,9,5,884196640
79,492,3,892133739
187,98,3,882145465
103,38,4,880036747
101,438,4,882152471
73,281,4,879967225
158,493,3,879524564
79,156,3,891351287
8,494,5,877533224
92,135,4,875537441
18,495,4,887736743
235,468,2,891625949
18,246,4,887739257
39,141,1,888203658
135,97,2,885557506
153,409,4,874950889
236,404,4,890595313
106,158,3,878104594
68,89,3,884208173
237,218,3,881197771
27,146,1,878962392
133,360,2,880134296
238,496,3,888407741
226,55,2,884050309
239,497,4,883782854
45,498,2,891549841
127,63,4,874954497
17,499,4,877877649
50,261,2,888904353
102,500,4,875072125
171,119,4,884402860
14,64,4,874833827
189,501,4,883602212
123,103,4,891543241
143,502,4,889909691
240,7,3,879543487
13,205,1,879524216
56,390,4,879196231
189,70,4,883601365
19,503,1,892433660
227,246,4,891029877
188,32,3,878888025
206,504,3,879793715
100,505,3,880396494
97,37,5,883601425
153,506,1,874951054
27,507,1,878962278
206,75,3,879791948
53,322,5,878183285
241,128,4,875028123
158,508,4,879542460
242,382,5,877888346
81,366,3,882397502
74,117,4,878340824
11,448,4,879483510
115,169,2,877717833
140,226,5,876954927
205,103,5,884535433
112,157,5,879454309
94,509,2,875743978
14,256,5,874833668
162,76,5,889178798
243,169,4,882848925
77,25,4,878770027
182,319,3,891700925
244,161,1,892151366
35,214,4,882826306
126,510,4,877123315
28,511,5,877888613
172,512,3,876451911
161,117,5,876785704
18,75,4,887736696
196,513,4,883524320
199,55,3,875073648
32,514,4,884921794
15,22,4,892078567
13,458,3,879522917
12,220,4,879270769
231,336,4,891698613
206,190,5,879793022
138,0,3,879138235
45,515,3,891550067
34,59,4,885680374
122,516,4,880308690
100,77,4,877984546
80,228,5,886513729
101,399,5,882164231
39,107,4,888204349
110,290,1,891171174
2,517,3,880607489
66,38,4,878091818
236,518,5,890595636
40,519,2,881108815
25,520,5,884239744
12,521,4,879270327
245,86,3,892004275
246,266,1,884967253
89,390,1,888069513
11,142,4,879467959
202,522,5,879525987
247,523,1,889237269
104,294,3,892683895
235,103,4,891033697
210,186,4,882821942
72,75,4,885870231
100,510,3,876251944
164,37,5,880124648
11,524,1,879543418
93,525,5,885412840
13,464,4,879521856
133,526,4,880134261
104,527,4,892679067
206,528,3,879791816
123,110,4,891543227
47,493,4,875656164
199,76,5,875073128
70,252,5,884305353
2,65,5,880606385
4,61,4,884183406
179,529,3,880485197
158,530,5,879524199
205,7,3,884535840
127,35,4,875239658
158,232,5,879524368
248,117,5,884584338
74,326,4,878346997
1,531,3,879023571
123,470,4,891544414
121,426,4,880610814
155,402,2,888465347
102,9,4,878873388
249,106,1,888179833
179,279,4,880484587
72,532,5,891725332
217,75,5,890881294
94,151,2,876513785
52,26,3,880913705
122,533,3,880307140
94,534,3,875309344
53,535,3,881060155
60,169,4,875306910
95,536,1,875635807
136,537,5,884197330
59,271,5,879875734
28,423,5,877889186
6,162,3,891628630
15,432,3,892079190
17,264,2,877880041
97,18,3,883601324
78,75,5,881432488
128,308,2,886122031
245,283,5,892002352
147,538,3,888104805
43,501,4,879024279
220,391,2,889740286
95,18,4,875635748
52,191,5,874787526
7,391,5,879375588
162,421,5,889178689
50,539,3,888905520
100,21,5,875216932
128,385,4,886123596
203,212,5,883108797
60,540,3,875314334
247,87,1,889237247
142,541,3,877136564
58,542,4,877636556
34,543,3,888469392
162,277,3,889180338
21,198,5,876862078
92,534,4,875538028
11,544,2,879544629
114,545,5,880935294
74,176,3,878347392
174,163,4,889402340
62,265,3,881961671
82,182,3,886324276
98,546,3,880131236
77,199,1,884713755
159,547,4,880564570
106,63,4,876079113
159,18,4,880563619
105,9,3,879455730
70,215,5,884304812
184,60,5,880148782
177,1,3,891409070
250,282,4,879035347
86,548,3,879829618
165,451,4,879518714
27,18,3,878962392
240,136,4,879544145
60,76,4,875310606
102,549,5,874965970
52,273,4,882659211
59,107,5,879875940
87,350,4,878955139
112,362,5,879454532
73,550,4,879969349
14,551,5,874871766
38,426,4,885852337
183,96,5,889225463
106,552,2,877878772
95,553,3,875635225
198,134,5,878944406
119,279,5,884065035
201,105,2,884366187
158,45,5,879524368
34,13,1,885679157
39,131,4,888206254
143,554,3,889907971
53,24,4,878183336
19,368,5,892432062
39,448,2,888205188
155,555,3,888442275
4,556,3,884126061
79,557,2,891352659
88,146,5,891390014
94,535,1,875743735
251,554,4,891456797
231,503,5,891712535
15,558,4,892334976
226,189,3,884050422
164,256,5,880125887
162,320,3,889179808
39,56,4,888205921
101,135,3,882151690
78,38,5,880245145
151,548,1,880434919
81,84,3,881515296
147,173,5,888105823
125,347,3,891374982
81,559,1,886304229
218,560,4,879217349
241,223,4,875028853
116,193,4,877819532
157,236,4,891299949
86,350,3,879452866
252,474,1,879303974
27,326,1,878963122
60,162,5,875310233
143,464,4,889908716
242,498,4,877887002
81,317,5,882397503
96,53,4,875981421
70,152,2,884305296
182,147,5,891702544
110,561,3,891170191
72,197,3,891721851
201,387,4,884366112
200,307,3,879434330
86,251,4,882995132
183,562,3,886373565
143,81,5,889908497
55,563,3,891905936
155,64,1,888466002
229,564,4,881451199
27,397,1,878962774
213,103,4,880915674
52,319,4,874786807
188,117,5,878886261
119,400,4,884068075
18,19,4,887737130
163,426,5,883326028
140,565,5,876955711
47,342,2,875813197
50,424,1,888905377
9,145,5,884128788
81,566,3,881514726
104,295,4,892679088
172,237,4,876452606
120,567,5,875747368
165,141,4,879517943
155,397,1,888465554
211,568,5,888185677
21,277,5,876861799
71,464,4,879376773
31,274,1,875334361
24,74,3,880473993
253,155,5,881012356
76,213,3,888082277
135,569,2,888398257
240,570,3,879543697
113,571,5,879454977
172,136,3,876452524
143,354,5,889908694
236,572,5,890595636
53,480,2,881061164
103,382,4,880036824
67,284,5,885848343
72,269,5,891721142
5,306,5,881171982
254,30,3,886047176
81,573,3,882141727
176,512,2,883244737
56,18,5,879197329
255,574,5,885594015
158,575,4,879524849
143,376,3,889909962
201,509,3,884365747
256,347,4,889214268
133,521,3,880134296
257,576,4,888602742
103,98,5,880037702
157,577,5,891299697
72,578,4,891722678
9,233,3,891825292
253,181,4,881014550
60,17,4,880850073
135,322,5,875273021
258,169,5,880864462
129,579,4,889126972
123,1,4,892668197
158,83,5,879525002
20,36,3,883277645
33,163,2,879640585
215,120,4,884420059
164,235,2,881011217
161,343,4,874787350
144,30,1,884992535
11,167,1,879543573
251,555,4,891448664
158,522,5,879524819
259,30,5,879949417
246,55,5,884968415
24,273,3,880474716
220,198,4,889739288
62,182,4,881961003
212,580,3,884287560
98,581,5,880129628
65,582,5,891383866
99,72,3,891371676
197,412,4,878746946
110,22,4,891171357
119,271,4,884065854
260,281,3,883498790
53,583,4,881061370
47,243,5,875652981
174,72,5,889402160
44,496,3,883696824
163,59,3,883327087
47,474,5,875653016
96,479,4,883956122
177,555,4,891409422
47,151,3,875907618
30,493,2,884113635
30,194,2,884140382
129,207,3,889127633
67,188,4,885849052
123,584,3,891544414
173,585,5,888625422
65,284,4,891383561
261,104,3,879821349
140,586,4,876956360
189,145,4,883602762
106,460,4,875509787
147,281,3,888105743
86,587,4,886282959
20,61,3,883748418
127,588,4,875238579
100,338,1,884624044
35,589,3,882823978
27,590,1,878963086
54,339,4,878971773
30,2,2,884140751
39,12,3,888206562
102,200,4,876892946
141,335,5,884103732
69,591,3,886988536
31,143,4,888177040
177,314,3,891409982
215,8,4,879673925
262,592,2,881547877
263,22,5,880853743
38,63,5,885853415
264,526,4,880415847
17,588,4,877880852
13,145,3,879521329
15,564,4,892334883
60,578,1,886015533
59,413,4,879877931
27,140,1,878962550
60,593,2,875744584
89,500,5,888068715
74,19,4,878347569
47,125,3,875653867
63,373,3,879857931
81,594,3,882141485
206,509,3,879795512
79,545,3,891354499
265,4,4,884495742
248,595,2,884585437
84,350,4,891446662
77,118,4,876311319
60,596,3,879572960
40,72,4,881105972
135,466,5,875271397
143,368,2,889909640
89,61,3,888067031
64,597,3,883717913
18,598,4,887736925
100,599,3,875801778
100,406,3,875217096
33,136,3,879571752
89,600,3,888068143
191,421,5,875384793
100,601,4,888211794
155,344,3,888465166
30,602,3,884140307
61,603,5,874774956
11,287,3,879485318
34,282,5,885679998
195,146,5,876503995
47,215,2,875654590
250,604,5,879035387
247,605,1,889236983
39,606,4,888206254
206,607,3,879794887
189,193,3,883599530
94,608,3,875743979
206,609,4,879795122
123,610,3,891542968
206,344,2,879790906
50,74,4,888905481
72,3,4,891725410
146,611,5,885775604
20,368,2,888801876
122,318,2,891181430
14,327,5,874834481
231,382,4,891698300
262,192,5,881548030
14,385,4,874868146
159,588,4,880578388
32,612,3,884922801
223,177,2,875323241
47,613,3,875654125
133,32,4,880134445
84,557,2,891451754
18,614,3,887737293
76,464,4,888082468
145,40,5,891435526
30,371,3,884111546
266,390,5,877127721
199,197,5,875074667
82,179,1,886323237
173,287,1,888625754
150,417,4,880131026
52,104,4,874786517
68,327,4,884205317
216,597,4,879880076
46,212,5,893265291
173,168,4,888626041
92,430,3,875537717
267,189,2,889490979
95,615,3,875721196
99,141,2,891372429
52,616,3,874792794
73,617,4,879967432
155,327,3,888465972
50,373,3,888906804
65,607,3,891385843
131,149,3,880314089
188,521,5,878887765
231,618,5,891698454
106,619,3,877822350
128,102,5,886122577
166,620,4,881432756
126,620,1,879114143
46,465,3,893265506
206,317,3,879790536
108,480,2,886272547
85,621,4,874724882
47,256,3,875640189
36,288,2,876533764
201,279,3,884364931
33,162,5,879641209
56,562,4,888954440
93,349,3,885412723
6,521,5,891628416
30,45,3,884141208
102,339,3,875073198
123,622,5,892668130
79,320,5,891352626
15,74,4,892333865
81,454,2,888779458
189,623,5,883601155
77,146,4,876311280
159,579,5,880582133
215,65,3,888737525
240,257,4,879543592
45,306,2,891550684
30,149,2,884112901
72,575,5,891720540
234,17,4,889069782
27,624,1,878961749
172,625,3,876452582
11,391,4,879467985
164,572,4,880126373
178,30,4,875243968
268,77,3,883611430
220,243,4,889737567
65,609,2,891384959
172,209,4,886310197
7,60,3,879372670
11,379,2,879544099
89,626,5,888066187
126,377,4,879283008
11,243,5,879467260
8,65,4,877533381
214,449,4,889655162
52,627,2,874795772
66,628,4,878092144
265,20,2,884498022
15,629,2,892335707
269,548,3,876789180
59,126,2,879877240
129,151,3,889127381
157,521,4,891298392
270,630,2,883589546
106,248,3,875508783
242,631,4,877887002
56,121,4,879196847
72,632,4,891722006
39,443,5,888205921
240,548,4,879543697
11,633,4,879467413
67,634,3,885848863
84,141,3,891446756
111,635,1,877019882
45,636,2,891550295
10,191,5,887736206
196,214,4,883526268
80,258,1,886515210
214,268,4,889655044
52,637,3,874790855
34,454,2,888469332
11,638,2,879544276
76,298,2,888082187
4,274,4,884183833
74,426,4,878347420
261,350,4,879821158
145,212,4,891435357
40,84,5,881107949
50,182,3,888906045
32,390,5,884922341
33,24,4,879572668
163,639,5,883325944
81,512,3,881515457
67,640,4,885844698
49,249,3,886473672
201,417,5,884365201
157,212,4,891299752
30,376,3,884140927
60,182,3,875296461
43,73,4,879024043
270,641,5,883417810
271,642,5,890454045
36,216,4,876534751
7,513,4,879373568
89,327,4,888067307
157,103,3,891299387
33,643,4,879572403
206,644,3,879961283
0,349,5,881251793
101,645,2,882164999
52,646,4,874792520
154,611,5,891732150
201,292,3,884365781
27,647,1,878962086
