uid,sid,rating,timestamp
3,245,3,880605697
64,248,4,875314001
97,97,4,883956189
112,249,2,880309089
114,217,5,879528710
56,250,2,886474216
159,251,3,880579371
126,252,3,875239422
160,253,4,879641067
147,254,4,888106106
24,255,4,882075994
161,16,3,889737542
54,182,2,875653665
59,256,4,878181739
95,250,3,875310745
83,92,5,888905550
89,257,5,878955442
22,258,2,876861185
48,72,4,882139901
43,259,5,888205921
162,242,5,879454956
85,260,5,886432749
163,261,3,881260203
89,47,4,878870518
79,195,4,879968827
164,168,4,889179478
14,262,4,875086354
34,215,3,884114275
51,263,5,883327734
29,264,2,878961814
16,265,3,887038665
35,19,5,875334088
71,266,4,880233810
54,267,3,875660408
89,268,4,878956338
37,65,1,885678886
60,232,3,891904214
165,269,2,879216672
87,270,2,891451610
73,271,5,878089921
166,78,4,891679939
143,272,4,891436202
167,273,5,893264301
104,48,4,887431883
142,274,4,879468375
138,275,4,879465242
59,276,2,877563913
168,156,4,892668197
169,204,4,890595859
142,277,3,879544791
170,278,4,884402860
44,279,3,880037334
5,212,4,881171009
84,280,3,891352178
171,281,3,886977926
172,61,4,888625753
87,24,5,891457067
119,282,3,884150257
173,283,4,875244204
26,284,5,880473582
167,50,4,893266205
58,192,3,877618584
127,76,3,886121516
138,92,4,879465653
141,285,4,889909024
21,286,2,875746985
174,287,4,889655435
49,288,2,884923505
115,289,5,880934806
60,290,3,891904596
54,291,4,875653723
125,80,4,879283480
142,292,4,879468459
103,293,2,882164603
175,294,4,880125101
176,295,3,889127811
78,296,2,891720862
177,66,2,881200457
78,297,1,891723593
56,60,4,886474580
161,298,4,879365491
114,268,2,879524293
178,67,4,881014015
176,299,3,889123257
31,300,4,889174849
31,301,3,874787526
15,285,4,892079140
29,302,1,878962006
154,303,1,874951293
83,304,3,888905229
127,305,5,886123656
32,306,5,877886722
155,307,3,891409070
173,308,4,875246759
179,309,4,883681514
95,310,2,876518557
74,311,3,884208173
180,312,4,880484286
29,313,1,878962918
123,314,4,881368891
15,315,3,892335501
69,316,4,891382309
176,317,4,889124890
79,30,5,879966839
69,286,3,891382310
7,247,3,886323684
16,73,5,874781742
154,10,2,874951382
64,318,2,890780576
44,254,3,880036783
69,319,2,891382392
18,320,3,887738760
43,289,3,888203053
78,321,4,891721462
181,322,5,892679480
81,191,2,884714249
9,239,4,879373613
31,11,3,874791871
182,323,3,880147407
38,324,4,882824291
183,222,4,889070087
184,192,4,891271203
50,190,4,879024127
18,325,5,887737293
185,326,2,884050393
87,184,4,891447062
125,288,3,877122695
48,327,4,882141924
180,289,5,880485043
87,176,4,891448800
164,328,5,889179253
186,150,5,888513447
181,20,3,892679460
121,329,5,879519556
150,150,2,885848102
144,330,3,882126156
2,331,3,878887112
117,332,3,889242857
81,333,1,884714492
64,334,4,875313859
8,25,5,883600680
187,264,1,881703044
188,151,1,879633567
189,335,4,891034835
32,40,5,877891747
186,43,4,888513664
49,336,1,884923445
48,337,1,883670672
31,338,4,874790826
167,168,5,893265263
190,0,5,883888671
31,339,4,874792907
168,340,4,891544052
191,341,4,876504354
59,52,3,878183043
192,251,5,891700751
51,280,5,883326122
45,13,5,881105817
104,165,5,875072442
193,286,4,877556988
105,197,1,879455311
194,75,4,883524249
192,342,3,891702304
84,343,4,891352134
38,344,4,882826915
19,127,3,880572658
15,345,3,892333865
27,10,5,884238887
159,346,2,880563471
87,187,2,891448850
101,347,3,876252497
127,348,4,886123530
106,349,3,875506839
45,350,5,881108147
49,351,2,884923372
140,33,3,877135677
54,111,3,875654798
29,352,2,878963418
89,341,1,878955115
54,353,2,876175582
46,354,5,881105561
49,355,4,884922831
146,8,4,880129731
96,356,1,878844423
158,357,3,890116254
176,265,4,889127921
147,220,4,888105940
69,358,5,891383866
96,359,2,875635723
2,360,5,878887983
61,361,5,879362183
59,257,5,878183043
44,362,4,880035887
58,207,4,878192311
104,154,5,889751711
18,363,3,887741461
195,364,4,879525778
29,322,4,878962623
10,179,5,884129542
15,365,4,892336358
3,366,4,880606243
69,67,5,891384789
196,364,5,883108324
197,81,4,891298336
156,151,4,891732335
64,367,4,892864663
198,335,4,888550774
199,368,2,886892127
91,1,4,888065432
70,173,5,877531406
200,33,3,888284313
15,155,4,892078890
53,78,3,891548959
78,369,3,891722678
201,105,4,878945840
95,270,2,875744501
137,320,5,877717956
202,370,3,889402298
164,371,5,889179032
181,372,5,892679308
203,23,4,884534968
15,146,3,891227851
18,285,5,887738760
31,196,5,874787441
123,373,3,881368302
204,374,4,879270511
88,350,3,880838306
82,332,2,879790874
34,102,3,886013700
29,375,2,878962623
34,376,4,884112800
83,46,3,888906070
81,222,3,878768882
31,43,5,874786488
48,377,5,882397833
112,378,4,880308256
167,48,5,893264466
205,379,5,891458193
206,322,3,878970681
29,273,1,878962675
162,262,4,892838865
97,380,4,884029430
48,381,1,882142057
6,319,2,891628883
45,382,3,881108548
14,383,5,874835165
15,325,3,892334680
207,91,3,882820803
208,354,4,888185947
107,384,5,888550130
209,49,4,880915258
210,91,3,884584426
20,338,3,888803537
1,385,5,879023663
211,386,5,875385198
84,354,5,891351624
91,387,2,888068651
9,162,1,879374969
45,150,4,881106072
38,388,4,882827834
88,3,2,879454782
136,4,5,884732407
111,328,2,892243079
181,389,4,892911290
70,390,4,878141681
69,123,3,891382121
121,391,4,879517062
113,344,4,879454977
99,392,1,883601089
106,155,5,877124871
15,393,3,892079237
84,394,5,891351653
63,181,5,879875774
212,395,1,877835102
213,372,5,883613334
191,396,4,876504442
13,159,3,879521474
78,238,3,891722933
17,397,4,892738277
214,40,4,879879720
180,33,5,880484286
69,361,4,891384357
29,398,2,878962997
70,189,4,877531537
120,399,4,892242403
215,400,2,884365357
54,322,5,875640679
29,105,4,878962919
165,401,4,879216529
213,402,5,878348289
3,205,4,880606043
104,5,4,878542441
216,67,5,876954456
70,161,4,877533058
164,102,5,889181247
56,322,3,886472369
9,355,2,879376483
38,88,4,882826982
217,142,4,880135069
106,324,3,881681663
218,135,1,891170745
7,403,4,886323937
219,404,3,879439078
161,405,4,889739212
148,406,3,891560753
43,407,5,888204997
144,108,5,882027109
154,408,4,874951382
111,409,4,884304328
84,292,5,891353543
128,309,5,875076827
193,78,5,877557028
19,410,4,879196354
43,151,4,888206809
215,403,3,884365075
46,411,4,881105516
97,412,4,883955224
33,42,3,885329671
142,413,5,879468547
220,414,1,883217030
145,323,2,888442275
69,415,5,891383912
8,416,4,883601713
64,417,1,875297433
70,120,4,875807004
126,301,5,875239383
56,189,3,886472466
3,418,3,880601905
8,323,2,883600406
145,419,4,888465201
154,420,5,874951695
146,140,5,880129628
42,10,4,885852817
76,421,3,886989501
216,25,5,876955868
112,194,4,880307940
8,123,2,883268278
221,364,5,879459859
79,344,4,879968029
141,422,2,889912691
64,423,3,888465209
103,8,5,882165103
173,135,5,875245462
222,424,2,891042938
60,203,3,891905896
34,412,5,884114471
223,91,3,887854726
47,77,2,879669401
147,289,4,888104122
29,131,1,878963275
159,385,4,880578814
88,425,3,879455021
89,172,3,878955973
59,128,1,878184290
53,179,3,891550649
143,426,4,891435704
130,77,3,877488366
152,245,3,880314383
92,289,1,876974198
95,427,4,876513830
22,241,4,876858346
212,109,4,878019342
12,144,4,888082468
37,68,5,885678724
198,428,5,888552084
46,409,4,881104148
44,156,4,880037203
84,429,3,891351772
63,160,2,879876813
35,430,4,875334340
104,431,2,878542201
59,432,5,878184113
224,196,5,875322758
0,433,4,881251863
81,434,3,876311344
84,435,2,891353357
103,436,4,882164644
64,313,5,875296891
18,437,3,887738151
153,438,4,880434940
65,168,5,875271896
86,289,3,883450643
213,439,3,878347818
225,349,3,885272654
226,112,4,891015319
154,118,5,874951695
164,440,5,889181015
126,169,4,875239125
1,244,1,879023607
172,234,3,888625754
145,441,2,888465739
78,364,3,885870665
164,28,5,889178833
192,19,4,891700426
104,112,3,874965739
142,442,1,879543831
74,123,4,884204501
164,443,5,889178887
8,444,3,883601277
88,445,4,882995615
141,237,3,889908462
37,446,1,885678436
48,447,2,882398763
34,448,4,884112201
48,449,1,882397068
168,450,3,891544465
133,141,4,884197264
59,451,3,878182589
48,452,4,882141727
196,453,5,883108476
159,144,3,880572950
43,87,2,888204466
226,340,3,891014373
9,454,5,879375169
74,23,3,884207833
85,378,5,886514261
69,239,5,891383241
101,455,3,880396702
227,41,5,879297965
152,447,3,875154718
215,25,5,884364502
212,406,4,883295500
101,456,4,876251160
87,277,1,891456350
70,457,5,877532965
84,166,3,891354217
181,10,5,892679439
11,199,5,887730676
170,451,4,884403531
160,458,3,879572284
152,5,4,880314031
119,334,4,884068521
24,459,4,882076146
182,460,5,880149074
3,159,4,880605665
152,461,2,875154535
228,462,4,879443288
74,18,2,884206513
3,149,4,880608037
100,463,4,891371676
229,79,1,890286933
224,204,5,875323003
150,157,3,885849419
125,464,3,879283385
117,465,3,877819265
15,466,2,892335042
42,182,3,885852301
83,116,3,888904653
34,41,3,884111312
185,330,1,884050661
48,43,5,882140354
106,162,2,877125350
198,284,5,888552084
226,385,4,891016220
147,463,4,888104191
230,402,4,875074329
31,404,4,874786419
112,88,4,887665549
29,467,3,878963086
159,235,4,880581344
194,364,4,883526268
231,468,2,883512658
52,122,5,883698495
180,469,5,880484370
232,470,4,886047442
233,50,4,881452685
90,471,3,891388286
14,447,4,875086920
83,472,2,888907527
106,311,3,875991047
13,285,4,879520813
159,256,3,880578711
227,324,4,879297442
29,473,1,878961749
188,138,4,879633745
60,226,4,891904300
176,474,4,889126943
63,475,4,879877008
61,284,5,879362124
1,476,4,891719774
116,477,3,891438351
96,478,1,875721432
14,331,3,875086534
234,346,5,877107640
65,479,2,875272833
84,439,5,891351685
31,104,5,874792907
20,480,3,888803537
235,80,1,881371140
9,1,3,879371909
91,481,3,888065577
106,152,2,877822854
226,482,5,891015049
70,382,3,877532173
64,291,5,875296435
31,4,5,889174904
9,483,4,879373821
56,484,1,886475980
112,256,4,880308690
126,410,2,875239914
69,485,5,891383866
45,25,4,881106711
142,433,4,879484981
141,25,4,889908539
83,486,3,888907527
146,487,3,880130764
133,10,5,884196640
84,210,3,892133739
0,298,4,881251728
144,53,3,882145465
103,435,4,882152471
114,488,3,879524564
70,489,5,877533224
93,490,4,875537441
18,491,4,887736743
222,492,2,891625949
81,441,1,878768741
43,341,1,888203658
65,441,2,885557506
236,120,4,881198966
169,399,4,890595313
236,493,3,881197771
11,338,4,887730589
29,147,1,878962392
237,494,3,888407741
185,213,2,884050309
53,495,2,891549841
126,67,4,874954497
31,249,4,877934828
58,496,4,877877649
83,264,2,888904353
24,497,2,882079446
104,269,4,875072125
202,462,4,889401906
14,68,4,874833827
84,7,5,891353892
122,113,4,877661496
238,498,3,879727153
168,112,4,891543241
141,499,4,889909691
42,9,4,885853415
8,75,4,883601365
226,250,4,891029877
2,466,3,878888025
101,500,3,880396494
99,43,5,883601425
29,501,1,878962278
239,1,5,888180227
59,361,5,878183285
114,502,4,879542460
48,503,3,882397502
213,123,4,878340824
216,232,5,876954927
203,112,5,884535433
162,155,5,879454309
50,459,5,879024043
95,504,2,875743978
15,503,3,892335372
105,505,3,879455166
81,28,4,878770027
65,506,3,888396967
192,324,3,891700925
38,219,4,882826306
32,507,5,877888613
171,505,3,876451911
132,123,5,876785704
18,80,4,887736696
230,213,3,875073648
211,403,5,875385007
15,25,4,892078567
13,458,3,879522917
78,508,4,885873423
240,40,4,891698613
82,196,5,879793022
135,0,3,879138235
101,83,4,877984546
85,235,5,886513729
103,393,5,882164231
218,291,1,891171174
73,44,4,878091818
97,11,3,883956468
45,509,2,881108815
149,151,3,891206450
59,148,2,883816184
241,90,3,892004275
242,319,1,884967253
209,510,5,880915942
91,162,1,888069513
142,142,4,879467959
243,511,1,889237269
222,112,4,891033697
207,185,4,882821942
78,80,4,885870231
101,512,3,876251944
175,43,5,880124648
94,513,5,885412840
82,514,3,879791816
29,515,1,878962240
230,81,5,875073128
4,516,4,884183406
56,517,4,886472400
180,497,3,880485197
137,74,5,877722736
29,518,1,878963305
65,455,3,875272195
10,350,5,884128499
126,41,4,875239658
240,172,5,891699296
114,239,5,879524368
76,156,3,886988449
7,137,5,886323068
213,330,4,878346997
168,519,4,891544414
145,396,2,888465347
240,173,2,891699491
104,10,4,878873388
239,151,1,888179833
180,104,4,880484587
78,520,5,891725332
200,521,4,888284710
120,80,5,890881294
95,149,2,876513785
112,522,3,880307140
64,169,4,875306910
96,523,1,875635807
244,505,4,884992603
133,524,5,884197330
146,165,3,880130515
48,525,5,882139901
63,275,5,879875734
32,419,5,877889186
29,78,3,878961227
132,416,4,874785843
6,161,3,891628630
15,141,3,892079190
99,19,3,883601324
26,77,3,880475245
184,526,2,891271697
127,315,2,886122031
147,527,3,888104805
50,528,4,879024279
161,388,2,889740286
31,189,5,874787526
9,388,5,879375588
164,283,5,889178689
83,529,3,888905520
101,23,5,875216932
127,338,4,886123596
243,91,1,889237247
140,271,3,877136564
53,530,1,891548802
93,531,4,875538028
115,532,5,880935294
213,176,3,878347392
11,256,5,887736454
202,131,4,889402340
58,330,2,877878414
66,270,3,881961671
146,533,3,880131236
81,202,1,884713755
159,534,4,880564570
106,67,4,876079113
54,535,1,875660468
111,220,5,884304812
142,536,4,879466771
54,466,3,875655961
136,537,3,884752924
3,210,3,880606533
179,538,3,883681561
155,1,3,891409070
121,452,4,879518714
29,19,3,878962392
245,138,4,879544145
64,81,4,875310606
146,454,4,880130640
31,156,4,882659211
63,113,5,879875940
246,444,1,880131088
162,207,5,879454532
14,539,5,874871766
106,540,2,877878772
150,168,3,885848559
201,541,5,878944406
119,104,5,884065035
215,110,2,884366187
247,108,5,883782509
34,74,3,884112801
37,13,1,885679157
43,193,4,888206254
141,22,3,889907971
59,27,4,878183336
102,413,5,892432062
43,447,2,888205188
4,542,3,884126061
157,543,3,877128156
84,544,2,891352659
95,545,1,875743735
248,22,4,891456797
142,546,4,879483802
11,547,5,887736232
15,394,3,892826760
18,194,3,887737483
15,548,4,892334976
185,20,3,884050422
175,195,5,880125887
49,458,3,884921380
161,491,5,889737376
88,285,5,879454235
164,325,3,889179808
103,490,3,882151690
71,44,5,880245145
153,549,1,880434919
48,550,3,881515296
147,173,5,888105823
124,108,3,891374982
78,94,4,891721642
162,551,3,892836422
165,552,4,879217349
104,553,5,878542738
249,230,4,875028853
117,191,4,877819532
117,131,3,889242704
90,112,1,891388600
142,554,3,879542535
250,471,1,879303974
8,555,5,883601089
29,330,1,878963122
64,161,5,875310233
251,556,5,879436104
226,361,3,891014870
111,557,2,884305296
192,346,5,891702544
60,558,5,891904637
78,164,3,891721851
252,559,2,875459046
88,255,4,882995132
114,522,3,879543457
60,560,3,891905936
233,561,4,881451199
29,562,1,878962774
209,112,4,880915674
31,324,4,874786807
2,123,5,878886261
96,25,3,875720691
18,563,4,887737130
51,77,5,883326028
253,77,4,879989134
54,342,2,875813197
48,564,3,881514726
181,296,4,892679088
121,341,4,879517943
145,562,1,888465554
87,565,1,891446904
22,280,5,876861799
35,277,1,875334361
26,566,3,880473993
178,153,5,881012356
12,218,3,888082277
245,567,3,879543697
165,40,3,879217558
171,138,3,876452524
141,8,5,889908694
169,82,5,890595636
59,476,2,881061164
150,285,5,885848343
49,226,5,884921918
48,568,3,882141727
254,505,2,883244737
255,569,2,880496892
19,19,5,879197329
256,570,5,885594015
114,311,4,879524849
141,378,3,889909962
44,53,5,880037702
197,55,5,891299697
178,18,4,881014550
64,63,4,880850073
257,169,5,880864462
258,444,5,876435435
176,571,4,889126972
114,87,5,879525002
20,42,3,883277645
15,572,2,892318158
212,78,4,884420059
159,123,5,880562908
59,573,2,878184596
187,49,4,879949367
175,574,2,881011217
132,298,4,874787350
244,36,1,884992535
248,575,4,891448664
114,576,5,879524819
187,36,5,879949417
26,156,3,880474716
161,577,4,889739288
66,122,4,881961003
75,578,3,884287560
259,94,4,875320302
112,181,5,887665423
63,44,5,879877681
100,460,3,891371676
260,408,4,878746946
218,25,4,891171357
119,275,4,884065854
59,579,4,881061370
54,268,5,875652981
202,460,5,889402160
51,510,3,883327087
54,471,5,875653016
59,14,4,878184514
54,149,3,875907618
117,549,3,877821796
34,194,2,884140382
176,580,3,889127633
150,187,4,885849052
168,536,3,891544414
172,551,5,888625422
69,285,4,891383561
261,581,3,879434132
220,435,1,883216958
216,582,4,876956360
99,163,3,883601355
140,10,3,877136243
106,583,4,875509787
147,454,3,888105743
88,584,4,886282959
20,516,3,883748418
217,585,5,880134477
126,350,4,875238579
69,176,5,891383987
150,586,5,885848519
101,337,1,884624044
69,91,3,891382612
13,587,4,879521531
51,588,5,883326185
35,143,4,888177040
155,320,3,891409982
212,180,4,879673925
64,203,4,889326161
86,541,4,883449530
262,25,5,880853743
42,67,5,885853415
75,13,4,884287865
263,508,4,880415847
13,340,3,879521329
35,76,5,875333873
15,561,4,892334883
64,589,1,886015533
63,409,4,879877931
64,590,2,875744584
213,563,4,878347569
67,591,3,879857931
48,233,3,882141485
82,504,3,879795512
84,532,3,891354499
171,592,3,876454090
210,593,2,884585437
87,349,4,891446662
59,594,4,881060578
81,124,4,876311319
64,595,3,879572960
45,460,4,881105972
65,465,5,875271397
141,413,2,889909640
91,516,3,888067031
246,559,1,882142141
68,596,3,883717913
18,597,4,887736925
65,315,5,877343121
101,598,3,875801778
101,401,3,875217096
195,49,2,879525673
160,138,3,879571752
212,575,3,890588925
211,283,5,875384793
145,599,3,888465166
34,600,3,884140307
151,181,4,888640356
16,601,5,874774956
142,288,3,879485318
54,220,2,875654590
264,363,5,879035387
243,602,1,889236983
43,603,4,888206254
265,604,3,885941454
82,605,3,879794887
215,252,4,884365718
137,168,5,877719863
82,599,2,879790906
83,566,4,888905481
78,307,4,891725410
48,483,4,882140425
266,606,5,885775604
14,163,5,874834481
267,190,5,881548030
14,338,4,874868146
181,159,5,892737191
76,347,2,886989613
43,524,4,888204597
165,44,5,879216637
18,313,4,887739863
24,378,4,882076782
168,607,4,892668249
217,466,4,880134445
18,608,3,887737293
68,82,3,883717850
12,204,4,888082468
143,46,5,891435526
68,534,4,883717581
135,286,2,879138345
34,374,3,884111546
88,120,4,880581629
141,609,3,889910195
230,164,5,875074667
147,191,4,888104150
13,610,3,879524291
246,412,4,880131026
74,163,4,884205317
167,217,5,893265291
172,168,4,888626041
93,241,3,875537717
268,20,2,889490979
140,94,3,877136535
96,611,3,875721196
48,294,5,882140588
84,160,4,891354257
79,586,4,879967432
145,163,3,888465972
83,591,3,888906804
103,67,5,882150552
69,605,3,891385843
152,444,3,880314089
2,612,5,878887765
240,613,5,891698454
127,106,5,886122577
269,614,4,881432756
194,615,4,883524475
125,614,1,879114143
65,435,3,875271128
167,464,3,893265506
82,322,3,879790536
108,616,4,874724882
164,311,5,889179623
240,617,5,891699295
54,195,3,875640189
40,289,2,876533764
215,104,3,884364931
20,315,3,888803002
160,161,5,879641209
19,547,4,888954440
94,348,3,885412723
167,406,4,893265046
6,612,5,891628416
34,51,3,884141208
168,618,5,892668130
84,325,5,891352626
43,476,3,888203175
48,619,2,888779458
8,620,5,883601155
159,571,5,880582133
7,284,5,886321799
212,69,3,888737525
245,621,4,879543592
53,622,2,891550684
54,325,3,875654929
34,444,2,884112901
3,476,2,880605071
226,292,3,891017736
29,623,1,878961749
171,624,3,876452582
142,388,4,879467985
175,82,4,880126373
173,36,4,875243968
116,625,4,891439243
114,344,5,879524610
161,268,4,889737567
69,626,2,891384959
14,627,3,874871671
9,65,3,879372670
0,428,3,881251274
142,380,2,879544099
91,628,5,888066187
125,379,4,879283008
142,268,5,879467260
14,182,4,875087100
56,128,1,886474650
31,629,5,874790773
52,559,3,883696547
31,630,2,874795772
84,171,5,892132943
73,274,4,878092144
270,21,2,884498022
15,631,2,892335707
271,549,3,876789180
23,377,3,877052784
146,79,5,880130470
176,149,3,889127381
197,612,4,891298392
272,632,2,883589546
106,252,3,875508783
273,633,4,877887002
73,66,4,883263374
82,156,3,879794113
19,159,4,879196847
78,634,4,891722006
43,427,5,888205921
245,549,4,879543697
142,437,4,879467413
150,635,3,885848863
110,96,1,877019882
53,424,2,891550295
11,189,5,887736206
194,219,4,883526268
85,262,1,886515210
31,636,3,874790855
37,619,2,888469332
142,637,2,879544276
213,77,4,878347420
87,409,4,891446246
45,550,5,881107949
140,105,4,877137015
54,355,3,875906853
160,27,4,879572668
51,638,5,883325944
48,505,3,881515457
150,89,4,885844698
54,246,4,875653769
215,412,5,884365201
50,79,4,879024043
272,428,5,883417810
274,639,5,890454045
232,123,4,886047026
142,640,3,879544340
9,641,4,879373568
44,642,4,880037164
31,643,3,877935377
275,89,2,891037276
91,163,4,888067307
197,112,3,891299387
276,120,5,886960055
54,644,4,875657681
160,486,4,879572403
82,645,3,879961283
103,646,2,882164999
31,647,4,874792520
156,606,5,891732150
215,293,3,884365781
29,648,1,878962086
277,405,5,893097024
226,649,3,891016583
39,180,5,886272486
264,546,4,879035897
34,234,2,884112029
111,40,5,884304553
160,558,4,879641093
84,141,4,891350845
54,650,3,886443471
22,168,5,876770222
263,346,4,880416331
60,651,3,891905324
178,652,2,881013563
83,653,3,888907702
56,654,3,886476165
59,655,4,878184422
218,656,2,891171413
95,19,3,875742341
43,194,5,888204430
246,74,4,880130736
114,657,4,879528520
58,341,1,877878184
207,39,4,882820869
126,454,3,875239125
278,287,4,879821267
132,159,4,874785889
82,269,2,879794599
279,79,4,879438607
233,658,4,881453040
84,82,4,891352749
38,218,3,882823530
86,239,5,883452874
78,291,5,891721378
127,200,3,886122644
274,470,5,890454351
222,1,5,891033606
244,286,5,884992690
147,148,3,888104684
247,123,4,883782403
12,48,1,888104487
88,182,3,880838306
