uid,sid,rating,timestamp
156,245,4,888106106
107,246,4,882075994
157,10,3,889737542
44,173,2,875653665
67,247,4,878181739
84,242,3,875310745
46,79,5,888905550
75,248,2,876861185
32,249,5,888205921
158,250,4,875636198
97,233,5,879454956
159,251,3,881260203
62,43,4,879968827
21,252,1,878962955
111,253,4,878089963
40,254,5,883327734
21,255,2,878961814
10,256,3,887038665
160,257,5,875334088
53,128,3,880245642
149,124,4,880434463
44,258,3,875660408
71,259,3,882774224
161,239,4,878956338
7,260,5,875806672
162,261,2,881009697
163,262,2,879216672
112,19,4,879517412
78,263,2,881705026
111,264,5,878089921
37,265,2,884112077
164,266,4,882049932
104,51,4,891438875
143,267,4,891436202
21,268,1,878961586
137,37,4,887431883
134,269,4,879465242
67,270,2,877563913
115,142,4,892668197
46,271,3,888906655
165,193,4,890595859
166,272,4,884402860
66,273,3,880037334
23,196,3,891352178
167,274,3,886977926
154,91,5,891299514
109,275,3,884150257
66,276,5,880036515
168,179,4,885852757
18,277,5,880473582
8,278,5,884129962
136,279,4,889909024
63,95,3,884183063
169,280,4,889655435
50,281,4,879376178
16,282,3,875747688
48,283,3,891904596
44,284,4,875653723
49,285,3,879362356
117,286,4,879283480
102,76,4,879468459
66,52,3,880036854
162,287,4,880125101
9,182,4,888103872
120,288,3,889127811
139,289,2,891720862
170,57,2,881200457
62,290,1,879966954
139,291,1,891723593
171,292,1,883245452
86,50,4,886474580
157,293,4,879365491
101,239,2,879524293
172,294,4,881014015
120,206,3,889123257
22,295,4,889174849
22,296,3,874787526
150,297,1,874951293
46,298,3,888905229
65,299,5,886123656
24,300,5,877886722
22,301,3,874792945
141,42,4,887736584
173,302,4,875246759
174,303,4,883681514
84,304,2,876518557
155,305,3,880572642
56,306,3,884208173
21,307,1,878962918
116,308,4,881368891
118,309,3,892335501
59,310,4,891382309
120,311,4,889124890
175,312,2,887855283
59,313,3,891382310
20,294,3,886890787
5,237,3,886323684
150,8,2,874951382
176,314,4,888605273
177,191,3,891700453
60,315,2,890780576
66,245,3,880036783
59,263,2,891382392
141,316,3,887738760
32,317,3,888203053
139,318,4,891721462
88,319,4,875216933
89,320,3,891352136
91,321,5,892679480
50,228,4,879373613
22,213,3,874791871
21,320,1,878963121
29,232,4,882824291
178,212,4,889070087
179,180,4,891271203
38,322,4,879024127
180,323,2,884050393
73,174,4,891447062
117,324,3,877122695
67,238,3,881059677
79,325,3,891390544
73,326,1,891448072
71,327,4,882141924
181,317,5,880485043
182,328,5,889179253
183,139,5,888513447
54,139,2,885848102
67,329,2,881059117
184,330,3,882126156
24,151,4,877892210
105,331,3,889242857
69,332,1,884714492
60,333,4,875313859
73,130,1,891449406
43,334,4,879988184
63,314,4,884125629
185,255,1,881703044
186,99,1,879633567
187,76,5,875384647
188,335,5,879297545
109,336,4,884151119
24,30,5,877891747
183,314,4,888513664
189,215,3,891264267
26,337,1,884923445
190,205,5,893265263
22,338,4,874792907
115,133,4,891544052
40,196,5,883326122
91,237,4,892683275
137,126,5,875072442
92,185,1,879455311
177,339,3,891702304
3,293,4,880604077
191,340,4,878746946
23,341,4,891352134
29,74,4,882826915
29,317,3,882823833
13,342,3,880572658
162,94,5,880124306
73,177,2,891448850
88,343,3,876252497
65,344,4,886123530
93,345,3,875506839
34,346,5,881108147
26,347,2,884923372
33,166,4,879876702
192,25,3,877135677
90,136,4,882164406
44,98,3,875654798
21,282,2,878963418
44,348,2,876175582
35,349,5,881105561
193,232,5,878945579
194,350,5,875072583
87,6,4,880129731
120,256,4,889127921
59,351,5,891383866
195,352,4,879434819
2,353,5,878887983
196,354,4,884365485
49,326,5,879362183
22,355,4,874792547
67,356,5,878183043
11,198,4,878192311
141,357,3,887741461
197,114,4,879525778
67,358,3,878183512
118,359,4,892336358
59,294,5,891384789
198,114,5,883108324
60,360,4,892864663
80,1,4,888065432
7,361,5,877531406
2,362,4,878887227
92,294,3,879456204
84,363,4,876514002
193,119,4,878945840
103,316,5,877717956
199,364,3,889402298
18,365,4,880474293
44,36,4,875640800
91,366,5,892679308
118,135,3,891227851
177,44,2,891702486
141,279,5,887738760
22,184,5,874787441
116,367,3,881368302
78,346,3,880838306
37,368,3,886013700
21,369,2,878962623
112,348,4,879518319
154,142,4,891299387
112,370,4,879518279
37,371,4,884112800
200,372,3,888705966
201,139,5,880557539
126,373,2,880134532
69,212,3,878768882
22,314,5,874786488
71,235,5,882397833
178,154,3,889069782
190,37,5,893264466
67,22,4,878183684
202,374,5,891458193
47,321,3,878970681
175,62,3,887855087
21,375,1,878962675
97,362,4,892838865
72,376,4,884029430
71,377,1,882142057
203,53,4,884753202
84,378,3,875742822
204,379,3,879792220
118,380,3,892334680
205,381,3,882820803
126,382,3,880133116
57,383,5,884287927
206,381,3,884584426
169,384,4,889655162
15,385,3,888803537
59,386,5,891383319
64,387,5,878347915
80,388,2,888068651
50,150,1,879374969
29,389,4,882827834
78,3,2,879454782
203,390,5,884732407
91,261,4,892911290
151,134,1,891409564
7,391,4,878141681
59,155,3,891382121
9,137,4,888082495
100,74,4,879454977
173,392,3,875246662
113,393,1,883601089
93,394,5,877124871
118,395,3,892079237
23,70,5,891351653
33,170,5,879875774
207,396,1,877835102
64,366,5,883613334
74,146,3,879521474
139,227,3,891722933
39,397,4,892738277
208,30,4,879879720
181,25,5,880484286
21,398,1,878962675
138,1,4,880928519
59,326,4,891384357
21,399,2,878962997
196,400,2,884365357
44,321,5,875640679
150,401,1,874951798
21,119,4,878962919
163,402,4,879216529
209,339,2,880916070
3,195,4,880606043
137,78,4,878542441
133,294,5,876954456
11,403,2,889502756
139,404,3,891723883
7,149,4,877533058
29,175,4,882826982
74,61,4,879522819
194,34,5,875072674
22,62,4,874786366
126,129,4,880135069
93,232,3,881681663
210,405,3,879439078
157,406,4,889739212
146,199,3,891560753
23,407,5,891353011
184,94,5,882027109
150,408,4,874951382
98,409,4,884304328
23,76,5,891353543
211,65,5,877557028
13,410,4,879196354
103,19,5,877720733
32,99,4,888206809
35,411,4,881105516
72,412,4,883955224
179,277,4,891271545
169,385,5,889655619
97,413,5,892836309
25,31,3,885329671
102,365,5,879468547
86,407,3,886474396
144,414,2,888442275
59,415,5,891383912
6,416,4,883601713
7,417,4,875807004
67,309,3,878183565
119,296,5,875239383
34,56,3,881108873
86,179,3,886472466
155,418,1,880563641
3,419,3,880601905
6,414,2,883600406
108,122,4,882157285
90,106,3,882164727
144,420,4,888465201
212,414,4,891680028
87,421,5,880129628
168,8,4,885852817
58,138,3,886989501
133,109,5,876955868
82,49,5,876974133
62,74,4,879968029
5,422,4,886323525
7,219,5,877532470
90,6,5,882165103
213,29,3,879013617
48,192,3,891905896
37,412,5,884114471
191,314,5,878746685
156,317,4,888104122
21,113,1,878963275
78,423,3,879455021
42,169,3,891550649
124,63,3,877488366
84,424,4,876513830
158,425,1,875636493
76,426,5,885678724
214,427,5,888552084
35,409,4,881104148
78,128,3,882813248
99,104,5,880307072
44,428,2,886443708
23,429,3,891351772
160,430,4,875334340
23,178,3,891354639
69,205,3,878769410
96,394,3,891170824
0,431,4,881251863
91,432,4,892683275
69,433,3,876311344
23,434,2,891353357
90,435,4,882164644
215,205,4,883889102
60,307,5,875296891
141,436,3,887738151
103,305,5,877722736
216,126,3,877128388
149,437,4,880434940
217,438,4,886372527
218,317,3,883450643
64,439,3,878347818
219,345,3,885272654
220,96,4,891015319
221,257,4,877019411
151,131,4,891409070
150,103,5,874951695
60,440,3,875298314
182,441,5,889181015
222,442,5,883526288
119,159,4,875239125
102,150,4,879467361
1,234,1,879023607
223,443,3,888625754
151,444,5,891409839
177,257,4,891700426
9,424,1,888103729
102,445,1,879543831
40,446,4,883327734
182,447,5,889178887
6,137,3,883601277
114,448,4,876374419
58,449,3,886988574
136,226,3,889908462
76,292,1,885678436
71,450,2,882398763
71,451,1,882397068
115,452,3,891544465
130,128,4,884197264
60,453,4,875314144
178,276,2,889070109
78,389,3,879828720
182,130,3,889178762
74,182,3,879527421
155,132,3,880572950
181,146,4,880484523
220,133,3,891014373
109,454,3,884151344
163,455,4,879217509
70,387,5,886514261
59,228,5,891383241
224,456,2,891375260
188,354,5,879297965
196,109,5,884364502
207,199,4,883295500
73,457,1,891456350
91,8,5,892679439
225,186,5,887730676
182,409,5,889180446
166,458,4,884403531
119,459,2,875239691
28,460,3,879572284
139,461,2,891723706
218,321,4,883452307
122,78,4,880314031
51,462,3,879858003
12,463,4,875086354
97,60,1,892836623
109,333,4,884068521
196,409,4,884963365
107,464,4,882076146
226,64,5,880149074
3,146,4,880605665
122,465,2,875154535
227,104,4,879443288
3,466,4,880608037
89,455,4,891371676
101,345,3,879542688
228,193,5,875323003
54,144,3,885849419
105,467,3,877819265
118,28,2,892335042
168,173,3,885852301
46,266,3,888904653
71,314,5,882140354
93,150,2,877125350
214,277,5,888552084
220,468,4,891016220
194,106,4,875074329
66,130,4,880037418
99,175,4,887665549
93,469,3,876198301
229,470,5,890881557
41,108,5,883698495
181,471,5,880484370
230,472,4,886047442
231,247,4,891628501
25,473,4,885328991
79,474,3,891388286
50,6,2,879374640
218,475,4,883452711
46,476,2,888907527
93,306,3,875991047
155,247,3,880578711
119,477,5,874954260
48,478,4,891904300
141,479,4,887737647
120,480,4,889126943
119,130,3,875239018
111,186,2,878091682
49,277,5,879362124
104,481,3,891438351
12,482,3,875086534
232,136,5,877107640
128,483,2,875272833
23,439,5,891351685
22,91,5,874792907
15,484,3,888803537
80,485,3,888065577
84,417,3,875742647
93,178,2,877822854
7,486,3,877532173
22,390,5,889174904
50,479,4,879373821
86,38,1,886475980
99,247,4,880308690
16,30,5,875747319
103,132,5,877719333
59,487,5,891383866
78,294,2,879452769
193,277,5,878944679
144,488,3,888442436
139,489,4,885873006
136,109,4,889908539
46,490,3,888907527
178,491,1,889070011
37,492,1,884140751
23,201,3,892133739
0,293,4,881251728
184,42,3,882145465
66,32,4,880036747
90,434,4,882152471
62,276,4,879967225
101,493,3,879524564
23,141,3,891351287
7,494,5,877533224
233,123,4,875537441
141,495,4,887736743
234,496,2,891625949
128,87,2,885557506
235,417,4,881198966
150,405,4,874950889
165,473,4,890595313
93,144,3,878104594
56,80,3,884208173
235,215,3,881197771
225,385,4,887730589
21,89,1,878962392
126,353,2,880134296
236,497,3,888407741
180,49,2,884050309
237,498,4,883782854
42,499,2,891549841
119,294,4,874954497
22,500,4,877934828
46,255,2,888904353
107,501,2,882079446
137,262,4,875072125
199,104,4,889401906
166,181,4,884402860
23,5,5,891353892
6,502,4,883602212
238,503,3,879543487
74,200,1,879524216
13,150,4,879196231
168,503,4,885853415
14,504,1,892433660
2,28,3,878888025
113,314,5,883601425
150,367,1,874951054
21,505,1,878962278
204,286,3,879791948
67,326,5,878183285
239,506,4,875028123
101,507,4,879542460
240,379,5,877888346
102,450,4,879483510
103,159,2,877717833
241,96,5,884535433
97,394,5,879454309
12,43,5,874833668
118,363,3,892335372
182,67,5,889178798
92,508,3,879455166
139,509,2,891723807
242,159,4,882848925
42,35,3,891550684
128,510,3,888396967
177,232,3,891700925
243,148,1,892151366
29,511,4,882826306
117,512,4,877123315
24,513,5,877888613
129,155,5,876785704
141,286,4,887736696
222,514,4,883524320
187,515,5,875385007
118,109,4,892078567
139,516,4,885873423
244,407,4,879270769
245,30,4,891698613
204,184,5,879793022
132,0,3,879138235
42,517,3,891550067
76,54,4,885680374
99,518,4,880308690
32,172,4,888204349
96,284,1,891171174
3,519,3,880607489
72,213,3,883956468
165,287,5,890595636
19,520,5,884239744
244,521,4,879270327
147,99,3,891206450
67,522,2,883816184
246,162,3,892004275
247,263,1,884967253
209,54,5,880915942
80,150,1,888069513
102,129,4,879467959
197,523,5,879525987
230,405,5,886047292
248,524,1,889237269
91,288,3,892683895
64,43,4,878341343
139,286,4,885870231
162,314,5,880124648
102,525,1,879543418
83,526,5,885412840
126,516,4,880134261
91,527,4,892679067
21,528,1,878962240
115,266,4,891543227
44,493,4,875656164
194,67,5,875073128
98,356,5,884305353
3,529,5,880606385
152,206,4,891732393
63,56,4,884183406
181,501,3,880485197
103,171,5,877722736
21,530,1,878963305
128,531,3,875272195
241,503,3,884535840
119,354,4,875239658
245,163,5,891699296
101,228,5,879524368
58,142,3,886988449
5,121,5,886323068
206,155,5,884584338
64,330,4,878346997
1,532,3,879023571
115,470,4,891544414
114,63,4,880610814
144,442,2,888465347
245,361,2,891699491
137,8,4,878873388
91,533,3,892679374
249,534,4,888284710
229,286,5,890881294
84,466,2,876513785
22,21,3,880913705
99,535,3,880307140
84,536,3,875309344
60,159,4,875306910
87,126,3,880130515
71,537,5,882139901
33,269,5,879875734
24,420,5,877889186
21,65,3,878961227
11,261,2,877880041
113,257,3,883601324
18,63,3,880475245
179,538,2,891271697
246,180,5,892002352
157,389,2,889740286
158,257,4,875635748
182,418,5,889178689
46,539,3,888905520
88,130,5,875216932
65,385,4,886123596
198,210,5,883108797
228,517,5,875322875
192,264,3,877136564
250,540,4,877636556
42,541,1,891548802
76,542,3,888469392
233,536,4,875538028
102,543,2,879544629
138,544,5,880935294
64,545,3,878347392
225,247,5,887736454
199,113,4,889402340
11,330,2,877878414
5,108,3,886324276
87,382,3,880131236
69,190,1,884713755
155,546,4,880564570
93,294,4,876079113
44,547,1,875660468
155,257,4,880563619
92,8,3,879455730
98,548,5,884304812
226,55,5,880148782
74,189,2,879551380
44,28,3,875655961
203,432,3,884752924
3,201,3,880606533
148,220,2,880130481
174,498,3,883681561
78,549,3,879829618
137,550,5,874965970
87,276,4,880130640
22,142,4,882659211
148,137,1,880131088
161,345,4,878955139
62,348,4,879969349
12,551,5,874871766
168,63,4,885852337
217,368,5,889225463
93,552,2,877878772
54,205,3,885848559
158,553,3,875635225
109,91,5,884065035
196,97,2,884366187
101,39,5,879524368
237,94,5,883782509
48,325,4,891903067
136,16,3,889907971
67,18,4,878183336
14,365,5,892432062
144,554,3,888442275
216,555,3,877128156
79,89,5,891390014
84,556,1,875743735
102,557,4,879483802
225,558,5,887736232
118,70,3,892826760
245,504,5,891712535
118,559,4,892334976
180,13,3,884050422
162,43,5,880125887
26,460,3,884921380
157,495,5,889737376
78,279,5,879454235
149,549,1,880434919
71,75,3,881515296
156,361,5,888105823
139,124,4,891721642
71,560,1,886304229
97,561,3,892836422
137,562,5,878542738
239,219,4,875028853
154,563,4,891299949
105,113,3,889242704
78,345,3,879452866
102,564,3,879542535
251,474,1,879303974
6,565,5,883601089
21,330,1,878963122
60,149,5,875310233
102,566,4,879467936
136,193,4,889908716
252,567,5,879436104
220,326,3,891014870
240,499,4,877887002
71,321,5,882397503
72,48,4,875981421
98,568,2,884305296
50,260,2,879371909
177,136,5,891702544
48,569,5,891904637
139,153,3,891721851
253,570,2,875459046
196,468,4,884366112
195,571,3,879434330
78,246,4,882995132
217,558,3,886373565
59,46,4,891383319
48,449,3,891905936
144,426,1,888466002
254,572,4,881451199
21,392,1,878962774
22,232,4,874786807
158,109,3,875720691
141,14,4,887737130
43,63,4,879989134
44,339,2,875813197
255,125,4,876534214
46,573,1,888905377
71,574,3,881514726
91,289,4,892679088
167,234,4,876452606
112,146,4,879516986
16,575,5,875747368
256,576,5,888185677
73,577,1,891446904
75,196,5,876861799
160,457,1,875334361
128,578,2,888398257
238,579,3,879543697
163,30,3,879217558
100,580,5,879454977
167,581,3,876452524
136,6,5,889908694
66,379,4,880036824
139,267,5,891721142
26,478,5,884921918
36,305,5,881171982
230,582,3,886047176
71,583,3,882141727
164,584,2,880496892
257,585,5,885594015
101,306,4,879524849
136,387,3,889909962
196,586,3,884365747
258,94,4,889214268
126,521,3,880134296
259,587,4,888602742
139,588,4,891722678
8,229,3,891825292
60,11,4,880850073
128,326,5,875273021
260,137,5,876435435
120,589,4,889126972
115,1,4,892668197
101,73,5,879525002
15,31,3,883277645
118,590,2,892318158
28,113,2,879640585
207,65,4,884420059
155,155,5,880562908
67,591,2,878184596
185,260,4,879949367
162,231,2,881011217
140,582,1,884992535
102,158,1,879543573
185,582,5,879949417
247,49,5,884968415
18,142,3,880474716
157,189,4,889739288
110,108,4,881961003
57,592,3,884287560
55,124,4,875320302
87,562,5,880129628
99,170,5,887665423
59,593,5,891383866
118,594,4,892335707
33,32,5,879877681
89,64,3,891371676
191,408,4,878746946
109,269,4,884065854
261,276,3,883498790
44,239,5,875652981
262,114,4,892513864
199,64,5,889402160
41,497,3,883696824
136,595,4,889908903
44,474,5,875653016
72,186,4,883956122
67,596,4,878184514
151,554,4,891409422
105,549,3,877821796
54,177,4,885849052
115,597,3,891544414
223,561,5,888625422
59,279,4,891383561
263,598,3,879821349
195,599,3,879434132
264,434,1,883216958
133,600,4,876956360
6,133,4,883602762
93,462,4,875509787
15,56,3,883748418
126,271,5,880134477
119,346,4,875238579
59,545,5,891383987
88,601,1,884624044
29,602,3,882823978
59,381,3,891382612
21,603,1,878963086
196,34,3,884364812
37,3,2,884140751
74,604,4,879521531
32,403,3,888206562
137,192,4,876892946
135,605,5,884103732
58,606,3,886988536
40,607,5,883326185
160,131,4,888177040
151,316,3,891409982
14,608,5,892432062
60,192,4,889326161
218,122,4,883449530
265,609,2,881547877
266,109,5,880853743
168,294,5,885853415
57,20,4,884287865
74,133,3,879521329
160,62,5,875333873
118,572,4,892334883
60,588,1,886015533
60,610,2,875744584
80,262,5,888068715
130,611,5,884197352
51,370,3,879857931
71,223,3,882141485
204,586,3,879795512
267,390,4,884495742
206,612,2,884585437
73,345,4,891446662
67,613,4,881060578
69,110,4,876311319
60,614,3,879572960
34,64,4,881105972
128,467,5,875271397
80,56,3,888067031
148,570,1,882142141
141,615,4,887736925
128,309,5,877343121
88,616,3,875801778
88,402,3,875217096
197,260,2,879525673
80,617,3,888068143
88,534,4,888211794
144,340,3,888465166
37,618,3,884140307
268,170,4,888640356
10,619,5,874774956
76,277,5,885679998
269,357,5,879035387
139,372,1,891723186
270,620,3,885941454
204,621,3,879794887
6,191,3,883599530
196,244,4,884365718
84,622,3,875743979
204,623,4,879795122
115,477,3,891542968
103,205,5,877719863
46,66,4,888905481
139,4,4,891725410
71,479,4,882140425
145,624,5,885775604
15,365,2,888801876
99,414,2,891181430
12,151,5,874834481
245,379,4,891698300
12,385,4,874868146
91,146,5,892737191
155,346,4,880578388
58,343,2,886989613
163,32,5,879216637
228,166,2,875323241
141,307,4,887739863
107,387,4,882076782
115,625,4,892668249
126,28,4,880134445
73,626,2,891451754
141,627,3,887737293
9,193,4,888082468
143,35,5,891435526
52,546,4,883717581
132,313,2,879138345
78,417,4,880581629
216,150,5,877127721
136,628,3,889910195
194,153,5,875074667
156,191,4,888104150
223,324,1,888625754
74,629,3,879524291
22,598,4,874786517
233,630,3,875537717
192,124,3,877136535
158,631,3,875721196
89,127,2,891372429
84,632,2,875743793
22,633,3,874792794
62,634,4,879967432
144,151,3,888465972
46,370,3,888906804
90,294,5,882150552
59,621,3,891385843
122,137,3,880314089
245,635,5,891698454
93,636,3,877822350
117,637,1,879114143
34,239,3,881107178
128,434,3,875271128
190,638,3,893265506
204,321,3,879790536
30,492,2,886272547
77,639,4,874724882
182,306,5,889179623
245,640,5,891699295
255,317,2,876533764
196,91,3,884364931
28,149,5,879641209
83,344,3,885412723
179,30,5,891271652
190,199,4,893265046
231,521,5,891628416
37,39,3,884141208
137,250,3,875073198
118,66,4,892333865
32,492,3,888203175
6,641,5,883601155
69,89,4,876311280
5,277,5,886321799
238,252,4,879543592
42,305,2,891550684
44,380,3,875654929
37,137,2,884112901
139,306,5,891720540
178,11,4,889069782
3,492,2,880605071
220,76,3,891017736
21,642,1,878961749
167,643,3,876452582
271,69,3,883611430
104,379,4,891439243
157,239,4,889737567
59,623,2,891384959
167,644,4,886310197
12,645,3,874871671
50,55,3,879372670
0,427,3,881251274
80,646,5,888066187
117,374,4,879283008
102,239,5,879467260
7,529,4,877533381
12,173,4,875087100
169,458,4,889655162
86,81,1,886474650
22,647,5,874790773
51,648,3,879858003
23,161,5,892132943
267,15,2,884498022
118,649,2,892335707
272,549,3,876789180
33,650,2,879877240
273,235,3,877052784
168,155,5,885853199
87,651,5,880130470
120,466,3,889127381
93,244,3,875508783
240,652,4,877887002
111,57,4,883263374
204,142,3,879794113
13,146,4,879196847
32,424,5,888205921
238,549,4,879543697
54,653,3,885848863
221,654,1,877019882
225,179,5,887736206
22,655,3,874790855
76,456,2,888469332
141,233,4,887737084
102,656,2,879544276
9,292,2,888082187
63,457,4,884183833
64,63,4,878347420
263,345,4,879821158
143,210,4,891435357
73,409,4,891446246
34,75,5,881107949
46,108,3,888906045
26,150,5,884922341
192,119,4,877137015
44,373,3,875906853
40,657,5,883325944
44,236,4,875653769
86,355,3,886473672
154,210,4,891299752
60,108,3,875296461
178,151,4,889069741
230,155,4,886047026
102,658,3,879544340
255,659,4,876534751
50,514,4,879373568
66,660,4,880037164
22,622,3,877935377
274,77,2,891037276
80,151,4,888067307
154,96,3,891299387
275,417,5,886960055
44,661,4,875657681
28,490,4,879572403
0,344,5,881251793
22,662,4,874792520
152,624,5,891732150
196,663,3,884365781
21,664,1,878962086
149,492,3,880434755
220,665,3,891016583
196,666,5,884364812
30,7,5,886272486
32,285,5,888206605
37,443,2,884112029
7,667,5,884583549
23,128,4,891350845
276,136,4,880416331
48,425,3,891905324
33,154,4,879876074
46,668,3,888907702
12,283,4,874868097
86,669,3,886476165
67,670,4,878184422
96,446,2,891171413
84,257,3,875742341
148,171,4,880130736
101,671,4,879528520
11,127,1,877878184
263,280,4,879821267
129,146,4,874785889
204,262,2,879794599
277,651,4,879438607
146,672,3,891560366
254,673,4,881453040
29,211,3,882823530
218,228,5,883452874
65,188,3,886122644
